#=# Graphic Format of Mapping result-> #=#
#=# Used by Windows QTL Cartographer V2.0 #=#

TheThis output file (map_inp_inhsg-CWH.qrt) was created by ZMapQTL...
#
#	It is 15:35:20 on ‹à—j“ú, 03 12ŒŽ 2004
#
#
#The position is from the left telomere on the chromosome
-window      10.00      Window size for models 5 and 6
-background      5      Background parameters in model 6
-Model           6      Model number
-trait          47      Analyzed trait [WH_EUR]
-cross         RI0      Cross
#
#  Note that our Likelihood ratio test statistic compares two nested hypotheses
#  and is two times the negative natural log of the ratio of the likelihoods.  For example,
#  assume that  hypothesis H0 is nested within H1 and that they have likelihoods L0 and L1 respectively.
#  Then, the "Likelihood Ratio Test Statistic" is -2ln(L0/L1). 
#
#  Test Site   * Like. Ratio Test Statistics   *     Additive       *     Dominance        * Misc. HT
 c  m position     H0:H1          R2(0:1)        TR2(0:1)        H1:a            S1            ....           ....          ....           ....           ....           ....          ....             .....           ....          .....         .....           ....          .....
-s
 1  4  0.3257      0.0272758      0.0001033      0.6512314     -0.1315162      0.6297564      0.0000000      0.0000000      0.0000000      0.0000000     52.8949041      0.0000000      0.0000000     52.8949041      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1  4  0.3457      0.0024849      0.0000090      0.6511371     -0.0387620      0.6168873      0.0000000      0.0000000      0.0000000      0.0000000     52.9092032      0.0000000      0.0000000     52.9092032      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1  5  0.3646      0.0022420      0.0000073      0.6511354      0.0349741      0.6002550      0.0000000      0.0000000      0.0000000      0.0000000     52.9094571      0.0000000      0.0000000     52.9094571      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1  5  0.3846      0.0386790      0.0001382      0.6512663      0.1520464      0.5692165      0.0000000      0.0000000      0.0000000      0.0000000     52.8896057      0.0000000      0.0000000     52.8896057      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1  5  0.4046      0.1374871      0.0005312      0.6516593      0.2980294      0.5263258      0.0000000      0.0000000      0.0000000      0.0000000     52.8300038      0.0000000      0.0000000     52.8300038      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1  5  0.4246      0.3155538      0.0012808      0.6524090      0.4630894      0.4739300      0.0000000      0.0000000      0.0000000      0.0000000     52.7163129      0.0000000      0.0000000     52.7163129      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1  5  0.4446      0.5707927      0.0023372      0.6534654      0.6265807      0.4209427      0.0000000      0.0000000      0.0000000      0.0000000     52.5560953      0.0000000      0.0000000     52.5560953      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1  5  0.4646      0.8772983      0.0034826      0.6546107      0.7667742      0.3784778      0.0000000      0.0000000      0.0000000      0.0000000     52.3823882      0.0000000      0.0000000     52.3823882      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1  5  0.4846      1.1975027      0.0044790      0.6556071      0.8723661      0.3527956      0.0000000      0.0000000      0.0000000      0.0000000     52.2312763      0.0000000      0.0000000     52.2312763      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1  5  0.5046      1.4991760      0.0052022      0.6563304      0.9436661      0.3437652      0.0000000      0.0000000      0.0000000      0.0000000     52.1215821      0.0000000      0.0000000     52.1215821      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1  6  0.5222      1.7318780      0.0056023      0.6567304      0.9826632      0.3465375      0.0000000      0.0000000      0.0000000      0.0000000     52.0609158      0.0000000      0.0000000     52.0609158      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1  6  0.5422      1.6578452      0.0055350      0.6566632      0.9629184      0.3430220      0.0000000      0.0000000      0.0000000      0.0000000     52.0711081      0.0000000      0.0000000     52.0711081      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1  6  0.5622      1.5261706      0.0050297      0.6561578      0.9070359      0.3561197      0.0000000      0.0000000      0.0000000      0.0000000     52.1477495      0.0000000      0.0000000     52.1477495      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1  7  0.5691      1.4706148      0.0047669      0.6558951      0.8800744      0.3624607      0.0000000      0.0000000      0.0000000      0.0000000     52.1876038      0.0000000      0.0000000     52.1876038      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1  7  0.5891      1.1555323      0.0038525      0.6549807      0.7873140      0.4049284      0.0000000      0.0000000      0.0000000      0.0000000     52.3262833      0.0000000      0.0000000     52.3262833      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1  8  0.6069      0.8678892      0.0028196      0.6539477      0.6723720      0.4516771      0.0000000      0.0000000      0.0000000      0.0000000     52.4829441      0.0000000      0.0000000     52.4829441      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1  8  0.6269      0.8739425      0.0030843      0.6542124      0.7045503      0.4598103      0.0000000      0.0000000      0.0000000      0.0000000     52.4427935      0.0000000      0.0000000     52.4427935      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1  8  0.6469      0.8255645      0.0029778      0.6541059      0.6946399      0.4723265      0.0000000      0.0000000      0.0000000      0.0000000     52.4589511      0.0000000      0.0000000     52.4589511      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1  8  0.6669      0.7265049      0.0024867      0.6536149      0.6377763      0.4928990      0.0000000      0.0000000      0.0000000      0.0000000     52.5334241      0.0000000      0.0000000     52.5334241      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1  9  0.6769      0.6679494      0.0021718      0.6532999      0.5976293      0.5055921      0.0000000      0.0000000      0.0000000      0.0000000     52.5811870      0.0000000      0.0000000     52.5811870      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1  9  0.6969      0.6566027      0.0022502      0.6533784      0.6051418      0.4860527      0.0000000      0.0000000      0.0000000      0.0000000     52.5692878      0.0000000      0.0000000     52.5692878      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1  9  0.7169      0.6086668      0.0020663      0.6531944      0.5781239      0.4722258      0.0000000      0.0000000      0.0000000      0.0000000     52.5971888      0.0000000      0.0000000     52.5971888      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 10  0.7297      0.5622598      0.0018284      0.6529566      0.5433976      0.4665570      0.0000000      0.0000000      0.0000000      0.0000000     52.6332635      0.0000000      0.0000000     52.6332635      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 10  0.7497      0.3696230      0.0012271      0.6523552      0.4470986      0.5098774      0.0000000      0.0000000      0.0000000      0.0000000     52.7244659      0.0000000      0.0000000     52.7244659      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 10  0.7697      0.2069053      0.0006776      0.6518057      0.3342383      0.5530311      0.0000000      0.0000000      0.0000000      0.0000000     52.8078035      0.0000000      0.0000000     52.8078035      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 11  0.7729      0.1868420      0.0006086      0.6517367      0.3170774      0.5585384      0.0000000      0.0000000      0.0000000      0.0000000     52.8182647      0.0000000      0.0000000     52.8182647      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 12  0.7815      0.2435749      0.0007934      0.6519215      0.3598518      0.5365923      0.0000000      0.0000000      0.0000000      0.0000000     52.7902411      0.0000000      0.0000000     52.7902411      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 12  0.8015      0.0132644      0.0000447      0.6511728      0.0857250      0.5928367      0.0000000      0.0000000      0.0000000      0.0000000     52.9037870      0.0000000      0.0000000     52.9037870      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 13  0.8160      0.0259129      0.0000844      0.6512126     -0.1183512      0.6303687      0.0000000      0.0000000      0.0000000      0.0000000     52.8977601      0.0000000      0.0000000     52.8977601      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 13  0.8360      0.0058701      0.0000195      0.6511477     -0.0569246      0.6231085      0.0000000      0.0000000      0.0000000      0.0000000     52.9076036      0.0000000      0.0000000     52.9076036      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 13  0.8560      0.0001855      0.0000006      0.6511288      0.0101361      0.6056341      0.0000000      0.0000000      0.0000000      0.0000000     52.9104705      0.0000000      0.0000000     52.9104705      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 13  0.8760      0.0104360      0.0000344      0.6511625      0.0759890      0.5795619      0.0000000      0.0000000      0.0000000      0.0000000     52.9053502      0.0000000      0.0000000     52.9053502      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 14  0.8848      0.0190716      0.0000622      0.6511903      0.1023950      0.5668343      0.0000000      0.0000000      0.0000000      0.0000000     52.9011365      0.0000000      0.0000000     52.9011365      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 14  0.9048      0.0087182      0.0000310      0.6511591      0.0719291      0.5814460      0.0000000      0.0000000      0.0000000      0.0000000     52.9058610      0.0000000      0.0000000     52.9058610      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 14  0.9248      0.0016280      0.0000063      0.6511344      0.0321697      0.5976361      0.0000000      0.0000000      0.0000000      0.0000000     52.9096144      0.0000000      0.0000000     52.9096144      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 14  0.9448      0.0004135      0.0000017      0.6511298     -0.0166658      0.6141386      0.0000000      0.0000000      0.0000000      0.0000000     52.9103072      0.0000000      0.0000000     52.9103072      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 14  0.9648      0.0075368      0.0000324      0.6511606     -0.0727354      0.6291353      0.0000000      0.0000000      0.0000000      0.0000000     52.9056473      0.0000000      0.0000000     52.9056473      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 14  0.9848      0.0243259      0.0001067      0.6512349     -0.1317983      0.6404876      0.0000000      0.0000000      0.0000000      0.0000000     52.8943762      0.0000000      0.0000000     52.8943762      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 14  1.0048      0.0501445      0.0002180      0.6513461     -0.1883276      0.6466262      0.0000000      0.0000000      0.0000000      0.0000000     52.8775077      0.0000000      0.0000000     52.8775077      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 14  1.0248      0.0823882      0.0003453      0.6514734     -0.2373260      0.6472450      0.0000000      0.0000000      0.0000000      0.0000000     52.8581941      0.0000000      0.0000000     52.8581941      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 14  1.0448      0.1174233      0.0004639      0.6515920     -0.2757147      0.6432963      0.0000000      0.0000000      0.0000000      0.0000000     52.8402128      0.0000000      0.0000000     52.8402128      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 14  1.0648      0.1518205      0.0005565      0.6516847     -0.3030143      0.6364352      0.0000000      0.0000000      0.0000000      0.0000000     52.8261587      0.0000000      0.0000000     52.8261587      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 14  1.0848      0.1831546      0.0006169      0.6517451     -0.3203649      0.6282819      0.0000000      0.0000000      0.0000000      0.0000000     52.8169978      0.0000000      0.0000000     52.8169978      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 15  1.0926      0.1932070      0.0006294      0.6517576     -0.3241680      0.6250942      0.0000000      0.0000000      0.0000000      0.0000000     52.8151004      0.0000000      0.0000000     52.8151004      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 15  1.1126      0.0517948      0.0001801      0.6513082     -0.1732628      0.6221513      0.0000000      0.0000000      0.0000000      0.0000000     52.8832548      0.0000000      0.0000000     52.8832548      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 15  1.1326      0.0001816      0.0000006      0.6511288      0.0104041      0.6077740      0.0000000      0.0000000      0.0000000      0.0000000     52.9104655      0.0000000      0.0000000     52.9104655      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 15  1.1526      0.0688671      0.0002464      0.6513745      0.2030259      0.5810499      0.0000000      0.0000000      0.0000000      0.0000000     52.8731976      0.0000000      0.0000000     52.8731976      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 15  1.1726      0.2444977      0.0008348      0.6519629      0.3747699      0.5473250      0.0000000      0.0000000      0.0000000      0.0000000     52.7839563      0.0000000      0.0000000     52.7839563      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 16  1.1869      0.4057542      0.0013207      0.6524488      0.4725808      0.5238345      0.0000000      0.0000000      0.0000000      0.0000000     52.7102640      0.0000000      0.0000000     52.7102640      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 17  1.1957      0.1761379      0.0005757      0.6517038      0.3111844      0.5616838      0.0000000      0.0000000      0.0000000      0.0000000     52.8232542      0.0000000      0.0000000     52.8232542      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 17  1.2157      0.0876994      0.0003092      0.6514373      0.2286548      0.5779142      0.0000000      0.0000000      0.0000000      0.0000000     52.8636762      0.0000000      0.0000000     52.8636762      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 17  1.2357      0.0229086      0.0000793      0.6512074      0.1161965      0.5958965      0.0000000      0.0000000      0.0000000      0.0000000     52.8985371      0.0000000      0.0000000     52.8985371      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 18  1.2485      0.0038611      0.0000126      0.6511407      0.0463649      0.6044096      0.0000000      0.0000000      0.0000000      0.0000000     52.9086580      0.0000000      0.0000000     52.9086580      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 18  1.2685      0.0004990      0.0000018      0.6511299      0.0174146      0.6075554      0.0000000      0.0000000      0.0000000      0.0000000     52.9102932      0.0000000      0.0000000     52.9102932      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 18  1.2885      0.0006429      0.0000025      0.6511307     -0.0206500      0.6100038      0.0000000      0.0000000      0.0000000      0.0000000     52.9101808      0.0000000      0.0000000     52.9101808      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 18  1.3085      0.0065640      0.0000283      0.6511564     -0.0688891      0.6109633      0.0000000      0.0000000      0.0000000      0.0000000     52.9062741      0.0000000      0.0000000     52.9062741      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 18  1.3285      0.0206746      0.0000960      0.6512241     -0.1265572      0.6094581      0.0000000      0.0000000      0.0000000      0.0000000     52.8960106      0.0000000      0.0000000     52.8960106      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 18  1.3485      0.0447597      0.0002190      0.6513472     -0.1907941      0.6046260      0.0000000      0.0000000      0.0000000      0.0000000     52.8773442      0.0000000      0.0000000     52.8773442      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 18  1.3685      0.0789877      0.0003970      0.6515251     -0.2564146      0.5961212      0.0000000      0.0000000      0.0000000      0.0000000     52.8503614      0.0000000      0.0000000     52.8503614      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 18  1.3885      0.1212916      0.0006082      0.6517363     -0.3170109      0.5844439      0.0000000      0.0000000      0.0000000      0.0000000     52.8183288      0.0000000      0.0000000     52.8183288      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 18  1.4085      0.1677330      0.0008154      0.6519435     -0.3668201      0.5708988      0.0000000      0.0000000      0.0000000      0.0000000     52.7869054      0.0000000      0.0000000     52.7869054      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 18  1.4285      0.2137978      0.0009826      0.6521107     -0.4026236      0.5571047      0.0000000      0.0000000      0.0000000      0.0000000     52.7615393      0.0000000      0.0000000     52.7615393      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 18  1.4485      0.2558152      0.0010905      0.6522186     -0.4242676      0.5444020      0.0000000      0.0000000      0.0000000      0.0000000     52.7451818      0.0000000      0.0000000     52.7451818      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 18  1.4685      0.2917019      0.0011386      0.6522667     -0.4338229      0.5335518      0.0000000      0.0000000      0.0000000      0.0000000     52.7378879      0.0000000      0.0000000     52.7378879      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 18  1.4885      0.3208931      0.0011389      0.6522670     -0.4343404      0.5247672      0.0000000      0.0000000      0.0000000      0.0000000     52.7378391      0.0000000      0.0000000     52.7378391      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 19  1.5065      0.3420596      0.0011137      0.6522418     -0.4300166      0.5184779      0.0000000      0.0000000      0.0000000      0.0000000     52.7416650      0.0000000      0.0000000     52.7416650      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 19  1.5265      0.4302415      0.0014990      0.6526271     -0.4977490      0.5058635      0.0000000      0.0000000      0.0000000      0.0000000     52.6832249      0.0000000      0.0000000     52.6832249      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 19  1.5465      0.5416573      0.0020102      0.6531383     -0.5752022      0.4926925      0.0000000      0.0000000      0.0000000      0.0000000     52.6056922      0.0000000      0.0000000     52.6056922      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 19  1.5665      0.6774183      0.0026563      0.6537844     -0.6599800      0.4803754      0.0000000      0.0000000      0.0000000      0.0000000     52.5077053      0.0000000      0.0000000     52.5077053      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 19  1.5865      0.8356308      0.0034218      0.6545500     -0.7478776      0.4705711      0.0000000      0.0000000      0.0000000      0.0000000     52.3916038      0.0000000      0.0000000     52.3916038      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 19  1.6065      1.0106128      0.0042589      0.6553870     -0.8332589      0.4645755      0.0000000      0.0000000      0.0000000      0.0000000     52.2646554      0.0000000      0.0000000     52.2646554      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 19  1.6265      1.1932233      0.0050898      0.6562179     -0.9099781      0.4626790      0.0000000      0.0000000      0.0000000      0.0000000     52.1386424      0.0000000      0.0000000     52.1386424      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 19  1.6465      1.3725423      0.0058255      0.6569536     -0.9727684      0.4639624      0.0000000      0.0000000      0.0000000      0.0000000     52.0270604      0.0000000      0.0000000     52.0270604      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 19  1.6665      1.5383403      0.0063935      0.6575216     -1.0185336      0.4667825      0.0000000      0.0000000      0.0000000      0.0000000     51.9409173      0.0000000      0.0000000     51.9409173      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 19  1.6865      1.6832430      0.0067563      0.6578844     -1.0466923      0.4695913      0.0000000      0.0000000      0.0000000      0.0000000     51.8858981      0.0000000      0.0000000     51.8858981      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 19  1.7065      1.8037236      0.0069175      0.6580456     -1.0589879      0.4714871      0.0000000      0.0000000      0.0000000      0.0000000     51.8614490      0.0000000      0.0000000     51.8614490      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 20  1.7129      1.8369110      0.0069353      0.6580635     -1.0603545      0.4718642      0.0000000      0.0000000      0.0000000      0.0000000     51.8587366      0.0000000      0.0000000     51.8587366      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 20  1.7329      1.9361719      0.0077328      0.6588609     -1.1178645      0.4759364      0.0000000      0.0000000      0.0000000      0.0000000     51.7377986      0.0000000      0.0000000     51.7377986      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 20  1.7529      2.0303881      0.0084897      0.6596178     -1.1701187      0.4825151      0.0000000      0.0000000      0.0000000      0.0000000     51.6229985      0.0000000      0.0000000     51.6229985      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 20  1.7729      2.1118180      0.0091189      0.6602470     -1.2123582      0.4925070      0.0000000      0.0000000      0.0000000      0.0000000     51.5275763      0.0000000      0.0000000     51.5275763      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 20  1.7929      2.1732076      0.0095393      0.6606674     -1.2406727      0.5060319      0.0000000      0.0000000      0.0000000      0.0000000     51.4638197      0.0000000      0.0000000     51.4638197      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 20  1.8129      2.2096049      0.0096987      0.6608268     -1.2528376      0.5222192      0.0000000      0.0000000      0.0000000      0.0000000     51.4396404      0.0000000      0.0000000     51.4396404      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 20  1.8329      2.2195769      0.0095904      0.6607186     -1.2488684      0.5395813      0.0000000      0.0000000      0.0000000      0.0000000     51.4560589      0.0000000      0.0000000     51.4560589      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 20  1.8529      2.2053331      0.0092468      0.6603750     -1.2304958      0.5566425      0.0000000      0.0000000      0.0000000      0.0000000     51.5081694      0.0000000      0.0000000     51.5081694      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 20  1.8729      2.1718388      0.0087309      0.6598591     -1.2009131      0.5724044      0.0000000      0.0000000      0.0000000      0.0000000     51.5864154      0.0000000      0.0000000     51.5864154      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 20  1.8929      2.1254137      0.0081122      0.6592403     -1.1636557      0.5864031      0.0000000      0.0000000      0.0000000      0.0000000     51.6802521      0.0000000      0.0000000     51.6802521      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 20  1.9129      2.0723784      0.0074560      0.6585841     -1.1222752      0.5985663      0.0000000      0.0000000      0.0000000      0.0000000     51.7797742      0.0000000      0.0000000     51.7797742      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 21  1.9277      2.0356572      0.0069914      0.6581195     -1.0919246      0.6064761      0.0000000      0.0000000      0.0000000      0.0000000     51.8502386      0.0000000      0.0000000     51.8502386      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 21  1.9477      2.7894554      0.0100365      0.6611646     -1.3046077      0.6254027      0.0000000      0.0000000      0.0000000      0.0000000     51.3884095      0.0000000      0.0000000     51.3884095      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
 1 21  1.9677      3.6057988      0.0128816      0.6640098     -1.4758918      0.6561558      0.0000000      0.0000000      0.0000000      0.0000000     50.9569111      0.0000000      0.0000000     50.9569111      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000 
