loc.	Chm 1	Chm 2	Chm 3	Chm 4	Chm 5	Chm 6	Chm 7	Chm 8	Chm 9	Chm 10
	106	7.78	4.02	6.32	13.70	.40	3.42	.63	7.87	.26	7.41
	107	7.55	4.04	6.47	13.86	.39	2.77	.49	4.41	.31	7.12
	108	7.34	4.00	6.60	13.95	.38	2.12	.39	4.17	.35	6.79
	109	7.12	3.92	6.70	13.97	.36	1.54	.33	3.93	.39	6.84
	110	6.94	4.22	6.76	13.91	.35	1.41	.47	3.69	.50	7.06
	111	6.77	4.25	6.79	13.77	.33	1.38	.46	3.44	.65	7.28
	112	6.63	4.23	6.77	13.55	.31	1.35	.49	3.20	.82	7.50
	113	6.51	4.18	6.71	13.27	.29	1.31	.58	2.96	1.00	7.73
	114	6.41	4.10	6.61	12.92	.28	1.27	.70	2.73	1.19	7.95
	115	6.33	4.00	6.46	12.51	.26	1.23	.86	2.51	1.37	8.16
	116	6.29	3.87	6.28	12.04	.24	1.18	.00	2.30	1.37	8.37
	117	6.28	4.44	6.06	11.52	1.49	1.13	.00	2.11	1.52	8.56
	118	6.28	4.45	5.81	10.98	1.55	1.08	.00	1.94	1.71	8.73
	119	6.31	4.46	5.53	10.40	1.61	1.03	.00	1.79	1.96	8.89
	120	6.36	4.46	5.24	9.82	1.69	.97	.00	1.65	2.26	9.03
	121	6.42	4.45	4.92	9.23	1.77	.91	.00	1.54	2.61	9.13
	122	6.50	4.43	4.60	8.64	1.84	.85	.00	1.44	3.01	9.22
	123	6.58	4.40	4.28	8.08	1.90	.80	.00	1.36	3.42	9.26
	124	6.68	4.36	3.96	7.53	1.94	.75	.00	1.30	3.82	9.27
	125	6.77	4.31	3.64	7.00	1.95	.23	.00	1.25	4.21	9.25
	126	6.87	4.25	3.34	6.51	1.94	.20	.00	1.22	4.57	9.19
	127	6.97	4.18	3.06	6.04	1.90	.16	.00	.88	4.89	9.09
	128	9.11	4.11	2.80	2.53	1.85	.13	.00	1.04	5.17	8.95
	129	9.28	4.02	2.55	2.99	1.79	.11	.00	1.21	5.40	8.77
	130	9.45	3.93	2.34	3.46	1.72	.08	.00	1.39	5.60	8.56
	131	9.62	3.83	2.14	3.90	1.34	.07	.00	1.55	5.75	8.33
	132	9.78	3.73	1.97	4.30	1.35	.06	.00	1.71	5.87	8.08
	133	9.92	3.62	1.81	2.84	1.35	.04	.00	1.85	5.96	7.82
	134	10.15	3.50	1.67	3.02	1.35	.05	.00	1.96	6.01	7.56
	135	10.42	3.39	1.55	3.18	1.34	.05	.00	2.04	6.04	7.30
	136	10.63	3.28	1.45	3.31	1.32	.06	.00	2.08	.00	7.05
	137	10.77	3.16	1.36	1.45	1.30	.07	.00	2.10	.00	6.81
	138	10.84	3.04	1.28	1.49	1.27	.09	.00	2.09	.00	6.59
	139	10.85	2.92	.77	1.51	1.23	.12	.00	2.06	.00	.00
	140	10.81	2.81	.25	1.51	1.19	.15	.00	1.76	.00	.00
	141	11.29	1.68	.25	1.47	1.15	.19	.00	1.54	.00	.00
	142	22.82	1.61	.26	1.40	1.10	.24	.00	1.33	.00	.00
	143	23.01	1.54	.27	1.31	1.05	.29	.00	1.14	.00	.00
	144	23.00	1.47	.28	1.21	.99	.34	.00	.99	.00	.00
	145	22.77	1.42	.30	1.13	.94	.40	.00	.86	.00	.00
	146	22.34	1.38	.33	.99	.88	.45	.00	.78	.00	.00
	147	21.71	1.36	.37	.84	.83	.52	.00	.72	.00	.00
	148	20.90	1.35	.41	.70	2.52	.58	.00	.72	.00	.00
	149	19.92	1.33	.46	.58	2.63	.65	.00	.74	.00	.00
	150	22.39	1.31	.52	.47	2.74	.71	.00	.82	.00	.00
	151	22.91	1.00	.58	.38	2.84	.78	.00	.88	.00	.00
	152	23.40	.85	.66	.30	2.95	.84	.00	.95	.00	.00
	153	23.87	.71	.74	.25	3.05	.91	.00	1.03	.00	.00
	154	24.31	.57	.82	.23	3.15	.97	.00	1.11	.00	.00
	155	24.70	.45	.91	.22	3.24	1.04	.00	1.20	.00	.00
	156	25.04	.35	1.01	.25	3.33	1.10	.00	1.29	.00	.00
	157	25.32	1.03	1.11	.30	3.41	1.16	.00	1.38	.00	.00
	158	25.54	1.11	1.21	.39	3.48	1.21	.00	1.47	.00	.00
	159	25.69	1.20	1.31	.49	3.55	.00	.00	1.55	.00	.00
	160	25.78	1.30	1.41	.62	3.61	.00	.00	1.63	.00	.00
