loc.	Chm 1	Chm 2	Chm 3	Chm 4	Chm 5	Chm 6	Chm 7	Chm 8	Chm 9	Chm 10
	68	.79	4.46	.40	3.47	1.48	3.75	3.62	6.89	.26	2.72
	69	1.08	3.88	.49	3.26	1.71	3.82	3.76	6.99	.19	2.50
	70	1.39	3.35	.59	3.07	1.98	3.50	3.89	7.08	.36	2.27
	71	1.69	2.86	.68	1.33	2.28	3.63	4.01	7.18	.54	2.05
	72	2.94	2.42	.76	1.21	2.61	3.75	4.11	7.27	.75	1.82
	73	3.25	4.81	.83	1.29	2.97	3.83	5.76	7.36	.98	1.59
	74	3.57	4.90	.89	1.35	3.34	3.89	5.95	7.46	1.20	1.38
	75	3.88	4.97	2.73	1.38	3.73	3.92	6.14	7.56	1.53	1.18
	76	4.16	5.02	2.88	1.37	4.12	3.91	6.32	7.67	1.73	.99
	77	4.38	5.05	3.03	1.33	4.50	3.86	6.49	7.78	1.94	.82
	78	4.52	5.05	3.19	1.25	4.87	3.77	6.66	7.89	2.16	.67
	79	4.58	5.03	3.36	2.03	5.22	3.65	6.81	8.01	2.39	.54
	80	4.54	4.97	3.53	2.06	5.55	3.50	6.94	8.14	2.62	.43
	81	4.43	4.89	3.71	2.09	5.86	3.32	7.05	8.26	2.85	.34
	82	4.65	4.77	3.89	2.12	6.14	3.12	7.14	8.39	3.08	.27
	83	4.69	4.62	4.08	2.14	6.38	2.90	7.19	8.52	3.29	.21
	84	4.73	4.44	4.27	2.15	6.60	2.68	7.22	8.64	3.49	.17
	85	4.76	4.24	4.45	2.16	6.79	2.46	7.21	8.76	3.66	.16
	86	4.79	4.02	4.64	2.15	6.95	2.46	7.17	8.88	3.80	.21
	87	4.80	3.79	4.82	2.14	7.09	1.28	7.09	8.98	3.92	.27
	88	4.80	3.56	5.00	2.12	7.19	.39	6.98	9.08	3.99	.33
	89	4.78	3.33	5.17	2.09	7.28	.36	6.84	9.17	4.04	.39
	90	4.76	3.12	5.33	2.05	7.34	.35	6.67	9.24	4.05	.47
	91	4.72	2.92	5.48	1.99	7.38	.34	6.46	9.31	4.02	.54
	92	4.66	.54	5.62	1.93	4.74	.34	6.24	9.36	3.96	.62
	93	4.58	.60	5.75	1.85	4.23	.36	5.99	9.39	3.86	.69
	94	4.49	.68	5.86	1.77	3.69	.40	5.72	9.41	3.75	.77
	95	4.38	.76	5.97	1.69	3.17	.45	5.44	9.42	3.61	.84
	96	4.24	.86	6.05	1.59	2.65	.52	5.16	9.42	3.45	.91
	97	4.09	.96	6.13	1.50	2.18	.62	4.87	9.40	3.28	.98
	98	3.93	1.06	6.19	1.40	6.45	.74	4.59	9.36	3.11	1.04
	99	3.74	1.15	6.24	1.30	6.55	.88	4.31	9.32	2.93	1.10
	100	3.55	1.24	6.27	1.20	6.66	1.04	4.03	9.26	2.75	1.16
	101	3.34	1.31	6.29	1.10	6.75	1.23	3.77	9.18	2.61	1.22
	102	3.12	1.38	6.30	1.01	6.85	1.43	3.53	16.79	2.57	1.28
	103	2.90	1.45	6.30	.92	6.93	1.65	3.30	17.58	2.52	1.33
	104	2.67	1.53	6.29	.84	7.00	1.88	3.08	18.35	2.47	.83
	105	2.44	1.60	6.27	.76	7.06	2.12	2.88	19.10	2.42	.85
	106	2.22	1.64	6.24	.68	7.11	2.37	2.69	19.80	2.36	.89
	107	2.01	1.63	6.20	.62	7.14	2.62	1.14	20.46	2.30	.95
	108	1.81	1.57	6.15	.55	7.15	2.87	.93	21.06	2.23	1.02
	109	1.62	1.46	6.10	.40	7.14	3.12	.71	21.60	2.16	1.09
	110	1.45	1.31	6.04	.43	7.11	3.36	.51	22.09	2.08	1.18
	111	1.29	.98	5.98	.47	7.07	3.59	.33	22.51	2.00	1.21
	112	1.15	1.71	5.91	.52	7.00	3.81	.21	22.86	1.91	1.15
	113	1.04	2.41	5.84	.58	6.92	4.03	.16	23.15	1.82	1.08
	114	.93	2.41	5.76	.65	6.82	4.23	.19	23.36	1.72	1.03
	115	.85	1.96	4.46	.73	6.70	4.41	.29	23.50	1.62	.97
	116	.78	1.50	5.21	.82	6.56	8.29	.41	23.57	1.51	.92
	117	.72	1.05	6.01	.93	6.41	8.41	.50	23.56	1.41	.86
	118	.68	.65	6.80	1.05	6.25	8.53	.61	23.47	1.30	.81
	119	.65	.35	7.59	1.18	6.07	8.64	.73	23.31	1.20	.76
	120	.62	9.24	8.33	1.32	5.89	8.75	.87	23.07	1.10	.71
	121	.61	9.53	9.04	1.47	5.69	8.85	1.03	22.77	1.00	.66
	122	.60	9.83	9.70	1.64	5.49	8.95	1.19	22.39	.91	.61
	123	1.26	10.13	10.32	1.81	5.29	9.04	1.35	21.96	.82	.57
	124	1.68	10.43	10.90	1.99	5.08	9.12	1.51	21.47	.74	.54
	125	2.19	10.73	11.45	2.18	4.87	9.20	1.67	20.94	.67	.00
	126	2.76	11.02	11.96	2.37	4.66	9.28	1.82	20.37	.61	.00
	127	3.36	11.30	12.44	2.56	4.45	9.35	1.95	19.27	.55	.00
	128	3.97	11.58	12.89	2.76	4.25	9.42	2.08	17.51	.50	.00
	129	4.53	11.85	15.60	2.96	1.90	9.48	2.18	15.98	.46	.00
	130	5.04	12.10	15.55	3.16	1.91	9.54	2.28	15.22	.42	.00
	131	5.47	12.33	15.49	3.35	1.94	9.59	.94	14.13	.33	.00
	132	5.81	12.54	15.40	3.54	1.97	9.64	.78	13.48	.33	.00
	133	6.07	12.73	15.29	3.88	2.01	9.69	.62	13.82	.34	.00
	134	6.24	12.90	15.16	4.18	2.06	9.73	.48	14.05	.34	.00
	135	6.03	13.04	14.99	4.20	2.12	9.77	.36	14.15	.35	.00
	136	5.81	13.15	14.80	4.02	2.19	9.80	.26	14.14	.36	.00
	137	5.63	13.23	14.58	3.79	2.27	9.82	.20	2.96	.37	.00
	138	5.45	13.28	14.34	3.50	2.36	9.84	.16	2.87	.38	.00
	139	5.24	13.29	14.07	3.18	2.47	9.85	.15	2.76	.40	.00
	140	5.06	13.27	13.77	2.82	2.59	9.86	.18	2.64	.41	.00
	141	4.76	13.21	13.44	2.44	2.71	9.86	.22	2.51	.42	.00
	142	3.35	13.11	13.08	2.06	2.84	9.85	.29	2.37	.44	.00
	143	4.36	12.97	12.89	1.10	2.97	9.84	.38	2.22	.45	.00
	144	5.01	12.79	12.49	1.23	3.10	9.82	.47	2.12	.47	.00
	145	5.66	12.58	12.06	1.35	3.22	9.79	.62	2.08	.48	.00
	146	6.31	12.33	11.62	1.45	3.34	9.75	.60	2.03	.50	.00
	147	6.91	12.04	11.16	1.53	3.46	9.71	.59	1.98	.52	.00
	148	7.45	11.72	10.69	.00	3.56	9.67	.57	1.93	.53	.00
	149	7.93	11.38	10.20	.00	3.66	9.61	.55	1.88	.55	.00
	150	8.34	11.01	9.71	.00	3.75	9.55	.53	1.83	2.62	.00
	151	8.69	10.07	9.20	.00	4.40	9.49	.52	1.77	2.74	.00
	152	8.98	10.69	8.69	.00	4.74	9.42	.50	1.71	2.86	.00
	153	9.23	11.32	8.17	.00	5.07	9.34	.48	1.64	2.99	.00
	154	7.22	11.92	7.65	.00	5.37	9.26	.46	1.57	3.13	.00
	155	6.74	12.45	7.13	.00	5.64	9.17	.45	1.49	3.27	.00
	156	6.25	12.89	6.61	.00	5.88	9.08	.43	1.41	3.41	.00
	157	5.77	13.21	6.10	.00	6.07	8.98	.42	1.33	3.56	.00
	158	5.28	13.40	5.60	.00	6.22	8.88	.40	1.25	3.71	.00
	159	4.80	13.45	5.12	.00	6.33	8.77	.39	1.16	3.86	.00
	160	4.33	13.37	4.65	.00	6.40	6.01	.37	1.08	4.01	.00
	161	3.87	13.15	4.21	.00	6.43	6.52	.36	.99	4.16	.00
	162	3.43	13.30	.49	.00	4.65	7.03	.35	.91	4.31	.00
	163	3.00	14.10	.49	.00	4.48	7.54	.34	.84	4.45	.00
	164	2.60	14.89	.49	.00	4.31	8.02	.33	.77	4.60	.00
	165	2.22	15.48	.48	.00	4.13	8.49	.32	.70	4.73	.00
	166	1.88	15.78	.47	.00	3.94	8.91	.32	.65	4.86	.00
	167	1.56	35.84	.45	.00	3.74	9.30	.31	.60	4.99	.00
	168	1.28	39.38	.42	.00	3.54	9.65	.31	.56	5.10	.00
	169	1.03	42.61	.39	.00	3.33	9.94	.30	.52	5.20	.00
	170	.82	45.45	.35	.00	3.11	10.17	.30	.50	5.29	.00
	171	.65	47.86	.30	.00	2.89	10.35	.30	.48	5.38	.00
	172	.51	49.83	.26	.00	2.66	10.46	.30	.47	5.44	.00
	173	.40	51.30	.21	.00	2.43	10.52	.30	.00	5.50	.00
	174	.32	52.18	.17	.00	2.20	10.52	.00	.00	5.55	.00
	175	.27	52.56	.13	.00	1.98	.00	.00	.00	5.58	.00
	176	.23	52.77	.10	.00	1.76	.00	.00	.00	5.60	.00
	177	.21	52.71	.08	.00	1.56	.00	.00	.00	5.61	.00
	178	.21	52.40	.08	.00	1.36	.00	.00	.00	5.61	.00
	179	.21	51.86	.08	.00	1.19	.00	.00	.00	5.60	.00
	180	.22	51.10	.09	.00	1.02	.00	.00	.00	5.58	.00
	181	.23	50.12	.12	.00	.88	.00	.00	.00	5.55	.00
	182	.25	48.94	.17	.00	.76	.00	.00	.00	5.51	.00
	183	.26	47.56	.22	.00	.65	.00	.00	.00	5.47	.00
	184	1.15	45.99	.28	.00	.55	.00	.00	.00	5.42	.00
	185	1.22	44.25	.36	.00	.47	.00	.00	.00	.00	.00
	186	1.26	42.36	.44	.00	.11	.00	.00	.00	.00	.00
	187	1.29	20.30	1.05	.00	.13	.00	.00	.00	.00	.00
	188	1.31	19.79	1.17	.00	.15	.00	.00	.00	.00	.00
	189	1.30	19.06	1.29	.00	.17	.00	.00	.00	.00	.00
	190	1.28	18.12	1.42	.00	.19	.00	.00	.00	.00	.00
	191	1.25	16.95	1.55	.00	.21	.00	.00	.00	.00	.00
	192	1.21	15.60	1.66	.00	.24	.00	.00	.00	.00	.00
	193	1.17	14.07	1.76	.00	.26	.00	.00	.00	.00	.00
	194	1.12	12.44	1.84	.00	.28	.00	.00	.00	.00	.00
	195	1.09	10.76	1.90	.00	.30	.00	.00	.00	.00	.00
	196	1.06	9.12	1.93	.00	.32	.00	.00	.00	.00	.00
	197	1.04	7.58	2.32	.00	.34	.00	.00	.00	.00	.00
	198	1.04	.00	2.59	.00	.36	.00	.00	.00	.00	.00
	199	1.05	.00	2.84	.00	.38	.00	.00	.00	.00	.00
	200	1.06	.00	3.07	.00	.39	.00	.00	.00	.00	.00
	201	1.09	.00	3.29	.00	.41	.00	.00	.00	.00	.00
	202	2.77	.00	.00	.00	.42	.00	.00	.00	.00	.00
	203	2.72	.00	.00	.00	.43	.00	.00	.00	.00	.00
	204	2.67	.00	.00	.00	.44	.00	.00	.00	.00	.00
	205	2.59	.00	.00	.00	.44	.00	.00	.00	.00	.00
	206	2.50	.00	.00	.00	.45	.00	.00	.00	.00	.00
	207	2.40	.00	.00	.00	.45	.00	.00	.00	.00	.00
	208	2.29	.00	.00	.00	.45	.00	.00	.00	.00	.00
	209	2.17	.00	.00	.00	.45	.00	.00	.00	.00	.00
	210	2.04	.00	.00	.00	.45	.00	.00	.00	.00	.00
	211	1.90	.00	.00	.00	.44	.00	.00	.00	.00	.00
	212	1.76	.00	.00	.00	.44	.00	.00	.00	.00	.00
	213	1.63	.00	.00	.00	.43	.00	.00	.00	.00	.00
	214	1.49	.00	.00	.00	.43	.00	.00	.00	.00	.00
	215	4.48	.00	.00	.00	.42	.00	.00	.00	.00	.00
	216	4.73	.00	.00	.00	.42	.00	.00	.00	.00	.00
	217	4.99	.00	.00	.00	.41	.00	.00	.00	.00	.00
	218	5.26	.00	.00	.00	.40	.00	.00	.00	.00	.00
	219	5.51	.00	.00	.00	.40	.00	.00	.00	.00	.00
	220	5.74	.00	.00	.00	.39	.00	.00	.00	.00	.00
	221	5.93	.00	.00	.00	.00	.00	.00	.00	.00	.00
	222	6.09	.00	.00	.00	.00	.00	.00	.00	.00	.00
	223	6.21	.00	.00	.00	.00	.00	.00	.00	.00	.00
	224	6.29	.00	.00	.00	.00	.00	.00	.00	.00	.00
	225	6.33	.00	.00	.00	.00	.00	.00	.00	.00	.00
	226	6.33	.00	.00	.00	.00	.00	.00	.00	.00	.00
	227	6.30	.00	.00	.00	.00	.00	.00	.00	.00	.00
	228	6.23	.00	.00	.00	.00	.00	.00	.00	.00	.00
	229	6.13	.00	.00	.00	.00	.00	.00	.00	.00	.00
	230	6.01	.00	.00	.00	.00	.00	.00	.00	.00	.00
	231	5.87	.00	.00	.00	.00	.00	.00	.00	.00	.00
	232	5.70	.00	.00	.00	.00	.00	.00	.00	.00	.00
	233	5.52	.00	.00	.00	.00	.00	.00	.00	.00	.00
	234	5.38	.00	.00	.00	.00	.00	.00	.00	.00	.00
	235	5.71	.00	.00	.00	.00	.00	.00	.00	.00	.00
	236	6.05	.00	.00	.00	.00	.00	.00	.00	.00	.00
	237	6.41	.00	.00	.00	.00	.00	.00	.00	.00	.00
	238	6.77	.00	.00	.00	.00	.00	.00	.00	.00	.00
	239	7.13	.00	.00	.00	.00	.00	.00	.00	.00	.00
	240	7.50	.00	.00	.00	.00	.00	.00	.00	.00	.00
	241	7.86	.00	.00	.00	.00	.00	.00	.00	.00	.00
	242	8.21	.00	.00	.00	.00	.00	.00	.00	.00	.00
	243	8.56	.00	.00	.00	.00	.00	.00	.00	.00	.00
	244	8.88	.00	.00	.00	.00	.00	.00	.00	.00	.00
	245	9.20	.00	.00	.00	.00	.00	.00	.00	.00	.00
	246	9.49	.00	.00	.00	.00	.00	.00	.00	.00	.00
	247	9.76	.00	.00	.00	.00	.00	.00	.00	.00	.00
	248	10.02	.00	.00	.00	.00	.00	.00	.00	.00	.00
	249	10.25	.00	.00	.00	.00	.00	.00	.00	.00	.00
	250	10.46	.00	.00	.00	.00	.00	.00	.00	.00	.00
	251	10.66	.00	.00	.00	.00	.00	.00	.00	.00	.00
	252	10.83	.00	.00	.00	.00	.00	.00	.00	.00	.00
	253	10.98	.00	.00	.00	.00	.00	.00	.00	.00	.00
	254	11.10	.00	.00	.00	.00	.00	.00	.00	.00	.00
	255	11.21	.00	.00	.00	.00	.00	.00	.00	.00	.00
	256	11.30	.00	.00	.00	.00	.00	.00	.00	.00	.00
	257	11.37	.00	.00	.00	.00	.00	.00	.00	.00	.00
	258	11.42	.00	.00	.00	.00	.00	.00	.00	.00	.00
	259	8.96	.00	.00	.00	.00	.00	.00	.00	.00	.00
	260	8.80	.00	.00	.00	.00	.00	.00	.00	.00	.00
	261	8.61	.00	.00	.00	.00	.00	.00	.00	.00	.00
	262	8.39	.00	.00	.00	.00	.00	.00	.00	.00	.00
	263	8.15	.00	.00	.00	.00	.00	.00	.00	.00	.00
	264	7.89	.00	.00	.00	.00	.00	.00	.00	.00	.00
	265	7.61	.00	.00	.00	.00	.00	.00	.00	.00	.00
	266	7.32	.00	.00	.00	.00	.00	.00	.00	.00	.00
	267	7.01	.00	.00	.00	.00	.00	.00	.00	.00	.00
	268	6.69	.00	.00	.00	.00	.00	.00	.00	.00	.00
	269	6.36	.00	.00	.00	.00	.00	.00	.00	.00	.00
	270	6.02	.00	.00	.00	.00	.00	.00	.00	.00	.00
	271	5.68	.00	.00	.00	.00	.00	.00	.00	.00	.00
	272	5.35	.00	.00	.00	.00	.00	.00	.00	.00	.00
	273	5.02	.00	.00	.00	.00	.00	.00	.00	.00	.00
	274	4.70	.00	.00	.00	.00	.00	.00	.00	.00	.00
	275	4.38	.00	.00	.00	.00	.00	.00	.00	.00	.00
	276	4.08	.00	.00	.00	.00	.00	.00	.00	.00	.00
	277	3.80	.00	.00	.00	.00	.00	.00	.00	.00	.00
	278	3.53	.00	.00	.00	.00	.00	.00	.00	.00	.00
	279	3.27	.00	.00	.00	.00	.00	.00	.00	.00	.00
	280	3.03	.00	.00	.00	.00	.00	.00	.00	.00	.00
	281	1.74	.00	.00	.00	.00	.00	.00	.00	.00	.00
	282	1.70	.00	.00	.00	.00	.00	.00	.00	.00	.00
	283	1.67	.00	.00	.00	.00	.00	.00	.00	.00	.00
	284	1.63	.00	.00	.00	.00	.00	.00	.00	.00	.00
	285	1.61	.00	.00	.00	.00	.00	.00	.00	.00	.00
	286	1.59	.00	.00	.00	.00	.00	.00	.00	.00	.00
	287	1.58	.00	.00	.00	.00	.00	.00	.00	.00	.00
	288	1.56	.00	.00	.00	.00	.00	.00	.00	.00	.00
