loc.	Chm 1	Chm 2	Chm 3	Chm 4	Chm 5	Chm 6	Chm 7	Chm 8	Chm 9	Chm 10
	88	.30	.96	3.56	.67	11.79	1.88	22.74	.95	1.48	1.56
	89	.34	1.13	3.85	.84	11.30	1.82	22.33	1.00	1.31	1.65
	90	.38	1.31	4.13	1.04	10.83	1.76	21.87	1.06	1.15	1.75
	91	.42	1.50	4.40	1.25	10.38	1.69	21.37	1.11	.99	1.85
	92	.48	1.73	4.67	1.48	7.43	1.62	20.84	1.17	.85	1.96
	93	.54	1.93	4.92	1.73	7.15	1.55	20.27	1.23	.71	2.08
	94	.60	2.15	5.15	1.99	6.82	1.47	19.67	1.29	.58	2.21
	95	.68	2.38	5.37	2.25	6.45	1.40	19.06	1.35	.47	2.34
	96	.76	2.62	5.57	2.52	6.04	1.32	18.43	1.40	.37	2.47
	97	.84	2.86	5.76	2.79	5.62	1.23	17.80	1.46	.29	2.61
	98	.93	3.10	5.92	3.05	2.88	1.15	17.16	1.52	.23	2.75
	99	1.03	3.33	6.06	3.31	2.91	1.07	16.52	1.57	.17	2.89
	100	1.13	3.56	6.19	3.56	2.95	.99	15.90	1.62	.14	3.03
	101	1.22	3.77	6.29	3.79	2.99	.90	15.28	1.67	.92	3.17
	102	1.32	3.97	6.38	4.01	3.04	.83	14.68	5.59	.90	3.31
	103	1.41	4.26	6.45	4.22	3.09	.75	14.10	5.76	.89	3.44
	104	1.50	4.57	6.51	4.41	3.14	.68	13.54	5.92	.87	3.02
	105	1.58	4.91	6.54	4.58	3.20	.62	13.00	6.07	.85	3.69
	106	1.66	5.26	6.56	4.73	3.26	.56	12.48	6.21	.83	4.39
	107	1.73	5.60	6.57	4.86	3.33	.50	5.54	6.33	.81	5.06
	108	1.79	5.92	6.57	4.97	3.39	.45	6.04	6.43	.78	5.70
	109	1.84	6.21	6.55	3.86	3.46	.41	6.47	6.50	.76	6.28
	110	1.88	6.45	6.52	3.78	3.52	.38	6.83	6.54	.73	6.80
	111	1.92	8.39	6.48	3.67	3.57	.35	7.10	6.54	.69	6.95
	112	1.95	9.65	6.43	3.54	3.63	.33	7.26	6.51	.65	6.60
	113	1.97	10.24	6.38	3.38	3.67	.31	7.34	6.45	.60	6.22
	114	1.98	10.31	6.31	3.21	3.70	.30	7.32	6.35	.55	5.81
	115	1.99	10.13	5.66	3.01	3.72	.29	7.23	6.22	.50	5.35
	116	2.00	9.74	5.95	2.80	3.72	1.06	7.36	6.06	.45	4.86
	117	2.00	9.15	6.22	2.57	3.71	1.14	7.66	5.87	.39	4.34
	118	1.99	8.40	6.44	2.34	3.69	1.23	7.96	5.66	.33	3.81
	119	1.98	7.54	6.62	2.10	3.64	1.32	8.27	5.43	.28	3.30
	120	1.97	9.88	6.73	1.86	3.59	1.42	8.58	5.19	.22	2.84
	121	1.96	9.95	6.78	1.62	3.51	1.53	8.88	4.95	.18	2.45
	122	1.95	10.01	6.77	1.39	3.43	1.64	9.17	4.71	.13	2.16
	123	3.44	10.05	6.69	1.17	3.33	1.76	9.44	4.47	.10	1.97
	124	4.07	10.08	6.56	.97	3.22	1.88	9.68	4.24	.07	1.88
	125	4.73	10.08	6.39	.80	3.11	2.01	9.89	4.02	.05	.00
	126	5.39	10.07	6.19	.64	2.99	2.14	10.05	3.81	.04	.00
	127	6.03	10.04	5.97	.51	2.86	2.28	10.17	4.31	.03	.00
	128	6.60	9.98	5.73	.41	2.74	2.42	10.23	5.48	.04	.00
	129	7.11	9.89	10.11	.34	1.13	2.56	10.24	6.07	.05	.00
	130	7.53	9.78	10.57	.28	1.09	2.70	10.20	5.43	.06	.00
	131	7.86	9.64	11.04	.26	1.05	2.84	13.97	4.73	.17	.00
	132	8.11	9.48	11.52	.25	1.00	2.98	13.85	4.35	.19	.00
	133	8.27	9.28	11.99	.22	.94	3.12	13.69	4.27	.20	.00
	134	8.36	9.06	12.45	.21	.88	3.26	13.48	4.09	.22	.00
	135	8.09	8.81	12.90	.26	.80	3.39	13.22	3.80	.24	.00
	136	7.69	8.54	13.32	.17	.72	3.51	12.91	3.41	.26	.00
	137	7.24	8.25	13.72	.10	.64	3.63	12.56	2.80	.28	.00
	138	6.75	7.93	14.08	.08	.56	3.74	12.17	3.07	.30	.00
	139	6.24	7.59	14.42	.12	.48	3.85	11.75	3.32	.32	.00
	140	6.00	7.25	14.71	.20	.41	3.95	11.30	3.54	.33	.00
	141	6.24	6.88	14.97	.33	.36	4.04	10.82	3.72	.34	.00
	142	3.91	6.51	15.19	.50	.32	4.12	10.33	3.86	.36	.00
	143	6.08	6.14	15.52	1.70	.29	4.20	9.82	3.97	.36	.00
	144	6.25	5.76	15.74	1.77	.28	4.26	9.31	4.04	.37	.00
	145	6.36	5.39	15.94	1.79	.29	4.32	2.71	4.12	.37	.00
	146	6.42	5.02	16.11	1.77	.30	4.38	2.54	4.21	.38	.00
	147	6.41	4.65	16.27	1.71	.32	4.42	2.37	4.32	.37	.00
	148	6.32	4.30	16.41	.00	.36	4.46	2.20	4.46	.37	.00
	149	6.16	3.97	16.54	.00	.39	4.50	2.03	4.61	.37	.00
	150	5.94	3.65	16.65	.00	.43	4.52	1.87	4.78	.98	.00
	151	5.66	1.01	16.75	.00	.21	4.55	1.70	4.98	1.05	.00
	152	5.33	.97	16.82	.00	.25	4.56	1.55	5.20	1.13	.00
	153	4.97	.91	16.88	.00	.30	4.57	1.40	5.44	1.20	.00
	154	2.85	.85	16.90	.00	.36	4.58	1.27	5.69	1.28	.00
	155	2.76	.78	16.90	.00	.43	4.59	1.15	5.96	1.36	.00
	156	2.66	.71	16.86	.00	.52	4.59	1.04	6.23	1.44	.00
	157	2.55	.63	16.78	.00	.61	4.58	.95	6.51	1.52	.00
	158	2.44	.56	16.67	.00	.71	4.58	.88	6.79	1.60	.00
	159	2.32	.48	16.51	.00	.81	4.57	.84	7.06	1.69	.00
	160	2.20	.42	16.31	.00	.92	3.30	.81	7.34	1.77	.00
	161	2.08	.36	16.08	.00	1.02	3.08	.81	7.60	1.85	.00
	162	1.97	.31	3.95	.00	2.71	2.87	.82	7.86	1.93	.00
	163	1.86	.26	3.51	.00	2.79	2.69	.86	8.11	2.00	.00
	164	1.76	.21	3.07	.00	2.86	2.54	.92	8.36	2.08	.00
	165	1.67	.17	2.65	.00	2.91	2.41	.99	8.59	2.15	.00
	166	1.59	.13	2.26	.00	2.94	2.31	1.09	8.81	2.22	.00
	167	1.53	.28	1.89	.00	2.95	2.24	1.19	9.02	2.29	.00
	168	1.48	.35	1.55	.00	2.93	2.19	1.31	9.21	2.35	.00
	169	1.44	.43	1.25	.00	2.89	2.16	1.43	9.39	2.41	.00
	170	1.42	.51	.99	.00	2.82	2.15	1.56	9.56	2.46	.00
	171	1.41	.59	.78	.00	2.74	2.16	1.70	9.71	2.51	.00
	172	1.42	.67	.61	.00	2.63	2.19	1.84	9.83	2.56	.00
	173	1.43	.75	.49	.00	2.51	2.22	1.97	.00	2.60	.00
	174	1.45	.82	.42	.00	2.38	2.28	.00	.00	2.64	.00
	175	1.47	.82	.40	.00	2.25	.00	.00	.00	2.68	.00
	176	1.50	.77	.42	.00	2.11	.00	.00	.00	2.71	.00
	177	1.54	.72	.49	.00	1.97	.00	.00	.00	2.74	.00
	178	1.57	.67	.59	.00	1.84	.00	.00	.00	2.77	.00
	179	1.60	.61	.73	.00	1.71	.00	.00	.00	2.79	.00
	180	1.63	.55	.91	.00	1.59	.00	.00	.00	2.81	.00
	181	1.66	.50	1.11	.00	1.48	.00	.00	.00	2.83	.00
	182	1.68	.44	1.33	.00	1.38	.00	.00	.00	2.85	.00
	183	1.70	.39	1.57	.00	1.29	.00	.00	.00	2.86	.00
	184	.38	.35	1.82	.00	1.20	.00	.00	.00	2.87	.00
	185	.37	.32	2.08	.00	1.13	.00	.00	.00	.00	.00
	186	.37	.29	2.36	.00	.70	.00	.00	.00	.00	.00
	187	.36	.13	5.63	.00	.74	.00	.00	.00	.00	.00
	188	.35	.12	6.09	.00	.77	.00	.00	.00	.00	.00
	189	.34	.13	6.56	.00	.82	.00	.00	.00	.00	.00
	190	.32	.15	7.00	.00	.86	.00	.00	.00	.00	.00
	191	.31	.18	7.42	.00	.92	.00	.00	.00	.00	.00
	192	.29	.22	7.80	.00	.98	.00	.00	.00	.00	.00
	193	.28	.27	8.13	.00	1.05	.00	.00	.00	.00	.00
	194	.28	.33	8.41	.00	1.13	.00	.00	.00	.00	.00
	195	.28	.39	8.63	.00	1.21	.00	.00	.00	.00	.00
	196	.30	.45	8.80	.00	1.31	.00	.00	.00	.00	.00
	197	.32	.51	12.88	.00	1.41	.00	.00	.00	.00	.00
	198	.35	.00	12.82	.00	1.52	.00	.00	.00	.00	.00
	199	.39	.00	12.57	.00	1.64	.00	.00	.00	.00	.00
	200	.44	.00	12.38	.00	1.77	.00	.00	.00	.00	.00
	201	.49	.00	12.57	.00	1.91	.00	.00	.00	.00	.00
	202	.30	.00	.00	.00	2.04	.00	.00	.00	.00	.00
	203	.40	.00	.00	.00	2.19	.00	.00	.00	.00	.00
	204	.51	.00	.00	.00	2.34	.00	.00	.00	.00	.00
	205	.64	.00	.00	.00	2.48	.00	.00	.00	.00	.00
	206	.77	.00	.00	.00	2.63	.00	.00	.00	.00	.00
	207	.92	.00	.00	.00	2.78	.00	.00	.00	.00	.00
	208	1.07	.00	.00	.00	2.92	.00	.00	.00	.00	.00
	209	1.21	.00	.00	.00	3.06	.00	.00	.00	.00	.00
	210	1.33	.00	.00	.00	3.19	.00	.00	.00	.00	.00
	211	1.44	.00	.00	.00	3.31	.00	.00	.00	.00	.00
	212	1.53	.00	.00	.00	3.42	.00	.00	.00	.00	.00
	213	1.60	.00	.00	.00	3.53	.00	.00	.00	.00	.00
	214	1.64	.00	.00	.00	3.61	.00	.00	.00	.00	.00
	215	3.30	.00	.00	.00	3.69	.00	.00	.00	.00	.00
	216	3.45	.00	.00	.00	3.76	.00	.00	.00	.00	.00
	217	3.59	.00	.00	.00	3.81	.00	.00	.00	.00	.00
	218	3.73	.00	.00	.00	3.85	.00	.00	.00	.00	.00
	219	3.85	.00	.00	.00	3.87	.00	.00	.00	.00	.00
	220	3.94	.00	.00	.00	3.89	.00	.00	.00	.00	.00
	221	4.01	.00	.00	.00	.00	.00	.00	.00	.00	.00
	222	4.03	.00	.00	.00	.00	.00	.00	.00	.00	.00
	223	4.02	.00	.00	.00	.00	.00	.00	.00	.00	.00
	224	3.96	.00	.00	.00	.00	.00	.00	.00	.00	.00
	225	3.85	.00	.00	.00	.00	.00	.00	.00	.00	.00
	226	3.70	.00	.00	.00	.00	.00	.00	.00	.00	.00
	227	3.51	.00	.00	.00	.00	.00	.00	.00	.00	.00
	228	3.29	.00	.00	.00	.00	.00	.00	.00	.00	.00
	229	3.06	.00	.00	.00	.00	.00	.00	.00	.00	.00
	230	2.82	.00	.00	.00	.00	.00	.00	.00	.00	.00
	231	2.58	.00	.00	.00	.00	.00	.00	.00	.00	.00
	232	2.34	.00	.00	.00	.00	.00	.00	.00	.00	.00
	233	2.12	.00	.00	.00	.00	.00	.00	.00	.00	.00
	234	2.69	.00	.00	.00	.00	.00	.00	.00	.00	.00
	235	2.76	.00	.00	.00	.00	.00	.00	.00	.00	.00
	236	2.84	.00	.00	.00	.00	.00	.00	.00	.00	.00
	237	2.92	.00	.00	.00	.00	.00	.00	.00	.00	.00
	238	3.01	.00	.00	.00	.00	.00	.00	.00	.00	.00
	239	3.11	.00	.00	.00	.00	.00	.00	.00	.00	.00
	240	3.20	.00	.00	.00	.00	.00	.00	.00	.00	.00
	241	3.30	.00	.00	.00	.00	.00	.00	.00	.00	.00
	242	3.40	.00	.00	.00	.00	.00	.00	.00	.00	.00
	243	3.49	.00	.00	.00	.00	.00	.00	.00	.00	.00
	244	3.59	.00	.00	.00	.00	.00	.00	.00	.00	.00
	245	3.68	.00	.00	.00	.00	.00	.00	.00	.00	.00
	246	3.76	.00	.00	.00	.00	.00	.00	.00	.00	.00
	247	3.83	.00	.00	.00	.00	.00	.00	.00	.00	.00
	248	3.90	.00	.00	.00	.00	.00	.00	.00	.00	.00
	249	3.95	.00	.00	.00	.00	.00	.00	.00	.00	.00
	250	3.99	.00	.00	.00	.00	.00	.00	.00	.00	.00
	251	4.03	.00	.00	.00	.00	.00	.00	.00	.00	.00
	252	4.05	.00	.00	.00	.00	.00	.00	.00	.00	.00
	253	4.05	.00	.00	.00	.00	.00	.00	.00	.00	.00
	254	4.05	.00	.00	.00	.00	.00	.00	.00	.00	.00
	255	4.04	.00	.00	.00	.00	.00	.00	.00	.00	.00
	256	4.01	.00	.00	.00	.00	.00	.00	.00	.00	.00
	257	3.98	.00	.00	.00	.00	.00	.00	.00	.00	.00
	258	3.94	.00	.00	.00	.00	.00	.00	.00	.00	.00
	259	3.24	.00	.00	.00	.00	.00	.00	.00	.00	.00
	260	3.02	.00	.00	.00	.00	.00	.00	.00	.00	.00
	261	2.81	.00	.00	.00	.00	.00	.00	.00	.00	.00
	262	2.61	.00	.00	.00	.00	.00	.00	.00	.00	.00
	263	2.41	.00	.00	.00	.00	.00	.00	.00	.00	.00
	264	2.22	.00	.00	.00	.00	.00	.00	.00	.00	.00
	265	2.03	.00	.00	.00	.00	.00	.00	.00	.00	.00
	266	1.85	.00	.00	.00	.00	.00	.00	.00	.00	.00
	267	1.68	.00	.00	.00	.00	.00	.00	.00	.00	.00
	268	1.51	.00	.00	.00	.00	.00	.00	.00	.00	.00
	269	1.36	.00	.00	.00	.00	.00	.00	.00	.00	.00
	270	1.21	.00	.00	.00	.00	.00	.00	.00	.00	.00
	271	1.08	.00	.00	.00	.00	.00	.00	.00	.00	.00
	272	.96	.00	.00	.00	.00	.00	.00	.00	.00	.00
	273	.85	.00	.00	.00	.00	.00	.00	.00	.00	.00
	274	.75	.00	.00	.00	.00	.00	.00	.00	.00	.00
	275	.66	.00	.00	.00	.00	.00	.00	.00	.00	.00
	276	.58	.00	.00	.00	.00	.00	.00	.00	.00	.00
	277	.52	.00	.00	.00	.00	.00	.00	.00	.00	.00
	278	.46	.00	.00	.00	.00	.00	.00	.00	.00	.00
	279	.42	.00	.00	.00	.00	.00	.00	.00	.00	.00
	280	.38	.00	.00	.00	.00	.00	.00	.00	.00	.00
	281	.27	.00	.00	.00	.00	.00	.00	.00	.00	.00
	282	.30	.00	.00	.00	.00	.00	.00	.00	.00	.00
	283	.34	.00	.00	.00	.00	.00	.00	.00	.00	.00
	284	.38	.00	.00	.00	.00	.00	.00	.00	.00	.00
	285	.42	.00	.00	.00	.00	.00	.00	.00	.00	.00
	286	.46	.00	.00	.00	.00	.00	.00	.00	.00	.00
	287	.50	.00	.00	.00	.00	.00	.00	.00	.00	.00
	288	.54	.00	.00	.00	.00	.00	.00	.00	.00	.00
