loc.	Chm 1	Chm 2	Chm 3	Chm 4	Chm 5	Chm 6	Chm 7	Chm 8	Chm 9	Chm 10
	115	11.08	9.43	7.94	4.59	.60	.38	3.11	1.43	9.68	1.56
	116	10.50	8.97	7.93	4.64	.64	.36	.00	1.40	4.90	1.37
	117	9.94	11.18	7.88	4.67	1.00	.40	.00	1.36	4.90	1.18
	118	9.40	11.11	7.80	4.66	1.04	.49	.00	1.31	4.90	.99
	119	8.88	11.03	7.69	4.63	1.09	.63	.00	1.26	4.88	.81
	120	8.38	10.93	7.54	4.58	1.13	.80	.00	1.21	4.86	.64
	121	7.91	10.81	7.37	4.50	1.17	1.00	.00	1.15	4.84	.48
	122	7.46	10.67	7.18	4.41	1.21	1.21	.00	1.10	4.82	.34
	123	7.04	10.50	6.96	4.30	1.24	1.43	.00	1.04	4.80	.22
	124	6.64	10.30	6.73	4.19	1.26	1.64	.00	.99	4.77	.12
	125	6.26	10.08	6.50	4.06	1.26	.36	.00	.94	4.74	.05
	126	5.90	9.82	6.25	3.93	1.26	.30	.00	.89	4.71	.01
	127	5.56	9.54	6.01	3.79	1.23	.25	.00	.77	4.68	.00
	128	1.49	9.23	5.77	3.59	1.10	.20	.00	.76	4.65	.01
	129	1.62	8.89	5.53	3.70	.96	.17	.00	.78	4.61	.05
	130	1.78	8.53	5.30	3.79	.83	.14	.00	.82	4.56	.10
	131	1.96	8.15	5.08	3.89	2.02	.13	.00	.89	4.51	.17
	132	2.14	7.75	4.87	3.99	1.87	.13	.00	1.00	4.46	.25
	133	2.34	7.34	4.67	3.02	1.71	.14	.00	1.14	4.40	.35
	134	2.62	6.93	4.47	2.62	1.56	.17	.00	1.30	4.33	.44
	135	3.00	6.52	4.29	2.20	1.41	.21	.00	1.49	4.26	.54
	136	3.39	6.11	4.12	1.77	1.25	.26	.00	1.68	.00	.64
	137	3.77	5.71	3.96	1.53	1.11	.33	.00	1.87	.00	.75
	138	4.13	5.32	3.80	1.54	.96	.40	.00	2.05	.00	.84
	139	4.47	4.95	1.61	1.53	.82	.49	.00	2.21	.00	.00
	140	4.78	4.59	1.03	1.50	.69	.59	.00	2.72	.00	.00
	141	5.32	1.83	1.05	1.42	.57	.70	.00	2.61	.00	.00
	142	17.31	1.65	1.07	1.32	.47	.81	.00	2.53	.00	.00
	143	18.34	1.48	1.10	1.19	.37	.93	.00	2.52	.00	.00
	144	19.32	1.34	1.13	1.05	.29	1.04	.00	2.58	.00	.00
	145	20.22	1.25	1.18	.90	.22	1.16	.00	2.72	.00	.00
	146	21.00	1.20	1.22	.87	.16	1.28	.00	2.93	.00	.00
	147	21.63	1.20	1.28	.86	.12	1.40	.00	3.17	.00	.00
	148	22.07	1.21	1.34	.84	.41	1.52	.00	3.43	.00	.00
	149	22.28	1.24	1.41	.82	.45	1.62	.00	3.68	.00	.00
	150	25.55	1.28	1.48	.80	.50	1.73	.00	3.90	.00	.00
	151	25.94	1.85	1.56	.78	.54	1.83	.00	4.20	.00	.00
