loc.	Chm 1	Chm 2	Chm 3	Chm 4	Chm 5	Chm 6	Chm 7	Chm 8	Chm 9	Chm 10
	76	9.67	.05	3.56	9.75	1.09	6.28	11.05	12.14	9.69	5.72
	77	10.05	.06	3.88	9.62	1.01	6.44	9.60	12.24	9.48	5.57
	78	10.35	.19	4.22	9.23	.93	6.59	8.13	12.32	9.23	5.41
	79	10.57	.20	4.55	8.82	.85	6.75	6.68	12.38	8.94	5.24
	80	10.70	.22	4.89	8.39	.78	6.90	5.34	12.42	8.62	5.06
	81	10.72	.47	5.23	7.95	.70	7.06	5.09	12.42	8.27	4.87
	82	10.63	.47	5.57	7.49	.63	7.22	5.01	12.41	7.89	4.69
	83	10.43	.48	5.89	7.03	.56	7.38	4.90	12.36	7.50	4.51
	84	12.04	.50	6.20	6.56	.49	13.43	4.77	12.27	5.17	4.32
	85	9.09	.53	6.49	6.09	.43	13.18	4.62	12.14	4.99	4.13
	86	9.13	.57	6.76	5.63	.37	12.59	4.44	11.97	4.89	3.95
	87	9.17	.62	7.01	5.20	.32	11.88	4.24	11.77	4.56	3.77
	88	9.21	.67	7.22	4.78	.28	11.71	4.02	11.52	4.22	3.58
	89	9.25	.72	7.41	4.40	.24	11.51	3.78	11.22	3.90	3.41
	90	9.28	.78	7.56	4.06	.21	11.27	3.54	10.87	3.58	3.24
	91	9.31	1.26	7.68	3.76	.18	10.99	3.33	10.49	3.29	3.07
	92	9.34	1.60	7.78	3.50	.16	10.67	3.11	10.06	3.03	2.90
	93	9.36	1.97	7.84	3.28	.14	10.31	2.86	9.61	2.80	2.74
	94	9.37	2.33	7.88	4.40	.12	9.92	2.60	9.14	2.60	2.58
	95	9.37	2.68	7.90	4.36	.11	9.50	2.33	8.65	2.45	2.27
	96	9.36	2.98	7.89	4.31	.10	9.05	2.05	8.04	2.34	2.69
	97	9.35	3.24	5.24	4.27	.09	8.57	1.77	8.06	2.28	3.15
	98	9.32	3.43	5.34	4.22	.12	8.08	1.49	8.02	1.51	3.62
	99	9.29	3.63	5.41	4.18	.12	7.56	1.23	7.92	1.00	4.08
	100	9.25	3.94	5.47	3.67	.11	7.04	.98	7.74	.59	4.52
	101	9.20	4.25	5.51	4.18	.10	6.52	.76	7.49	.33	4.91
	102	9.15	4.54	5.54	4.62	.08	6.01	.57	7.18	.60	5.22
	103	9.11	4.82	5.75	10.13	.08	6.44	.41	6.79	.69	5.46
	104	9.06	5.04	5.81	10.56	.08	5.72	.28	6.32	.79	5.61
	105	9.02	5.22	5.85	10.96	.07	4.92	.18	5.79	.87	5.68
	106	8.98	5.33	5.90	11.33	.07	4.05	.11	5.20	.94	5.67
	107	8.96	5.37	5.92	11.66	.08	3.17	.07	3.76	1.00	5.59
	108	8.95	5.34	5.92	11.92	.09	2.32	.04	3.76	1.06	5.46
	109	8.97	5.25	5.90	12.11	.10	1.58	.03	3.76	1.10	5.80
	110	8.99	5.42	5.85	12.24	.12	1.36	.29	3.77	1.26	5.91
	111	9.06	5.47	5.78	12.29	.14	1.25	.19	3.78	1.48	6.02
	112	9.15	5.46	5.68	12.26	.17	1.13	.11	3.79	1.68	6.12
	113	9.26	5.41	5.56	12.17	.20	1.00	.05	3.80	1.86	6.23
	114	9.41	5.32	5.41	12.00	.24	.88	.01	3.81	2.01	6.33
	115	9.58	5.19	5.24	11.77	.28	.77	.00	3.83	2.13	6.43
	116	9.77	5.04	5.04	11.47	.32	.67	.00	3.85	2.01	6.52
	117	9.99	5.16	4.84	11.12	.52	.58	.00	3.88	2.13	6.61
	118	10.23	5.03	4.61	10.73	.60	.50	.00	3.90	2.27	6.69
	119	10.49	4.89	4.39	10.30	.70	.45	.00	3.93	2.42	6.75
	120	10.75	4.74	4.15	9.85	.79	.42	.00	3.96	2.57	6.79
	121	11.04	4.58	3.92	9.38	.87	.41	.00	3.98	2.74	6.83
	122	11.33	4.42	3.69	8.90	.96	.41	.00	4.01	2.90	6.85
	123	11.62	4.25	3.48	8.42	1.04	.44	.00	4.04	3.05	6.84
	124	11.92	4.07	3.26	7.96	1.11	.48	.00	4.07	3.18	6.81
	125	12.22	3.89	3.07	7.50	1.17	.25	.00	4.10	3.29	6.75
	126	12.52	3.70	2.89	7.07	1.22	.21	.00	4.13	3.36	6.66
	127	12.80	3.52	2.72	6.66	1.26	.18	.00	1.82	3.42	6.55
	128	17.36	3.33	2.57	2.64	1.26	.15	.00	1.94	3.44	6.41
	129	17.68	3.14	2.43	2.86	1.25	.13	.00	2.05	3.43	6.25
	130	17.97	2.95	2.31	3.05	1.22	.11	.00	2.15	3.39	6.06
	131	18.23	2.78	2.21	3.19	1.04	.09	.00	2.23	3.34	5.86
	132	18.43	2.61	2.11	3.27	.99	.09	.00	2.28	3.26	5.64
	133	18.60	2.45	2.02	2.05	.94	.08	.00	2.30	3.17	5.42
	134	18.94	2.30	1.95	2.06	.90	.09	.00	2.29	3.08	5.20
	135	19.42	2.16	1.89	2.06	.85	.10	.00	2.24	2.97	4.99
	136	19.76	2.03	1.83	2.06	.81	.12	.00	2.17	.00	4.79
	137	19.97	1.90	1.77	.33	.77	.15	.00	2.07	.00	4.60
	138	20.03	1.78	1.73	.32	.74	.18	.00	1.95	.00	4.43
	139	19.95	1.70	1.04	.29	.70	.23	.00	1.82	.00	.00
	140	19.75	1.61	.67	.27	.67	.27	.00	.95	.00	.00
	141	20.38	1.42	.69	.25	.65	.33	.00	.73	.00	.00
	142	33.02	1.18	.71	.23	.63	.39	.00	.56	.00	.00
	143	32.60	.93	.74	.24	.61	.46	.00	.41	.00	.00
	144	31.91	.69	.77	.26	.59	.54	.00	.30	.00	.00
	145	30.98	.48	.82	.32	.58	.61	.00	.24	.00	.00
	146	29.85	.33	.87	.26	.57	.70	.00	.22	.00	.00
	147	28.57	.40	.92	.20	.56	.79	.00	.23	.00	.00
	148	27.22	.48	.98	.15	1.67	.87	.00	.28	.00	.00
	149	25.89	.56	1.05	.10	1.71	.96	.00	.36	.00	.00
	150	28.65	.62	1.13	.06	1.75	1.05	.00	.82	.00	.00
	151	29.40	.14	1.21	.04	1.79	1.14	.00	.96	.00	.00
	152	30.09	.12	1.29	.03	1.82	1.24	.00	1.10	.00	.00
	153	30.70	.09	1.38	.04	1.84	1.32	.00	1.26	.00	.00
	154	31.23	.07	1.47	.07	1.88	1.41	.00	1.42	.00	.00
	155	31.66	.05	1.57	.11	1.90	1.50	.00	1.58	.00	.00
	156	32.00	.03	1.67	.18	1.92	1.58	.00	1.75	.00	.00
	157	32.25	.72	1.76	.26	1.93	1.66	.00	1.91	.00	.00
	158	32.40	.77	1.86	.37	1.94	1.74	.00	2.07	.00	.00
	159	32.47	.83	1.95	.49	1.95	.00	.00	2.22	.00	.00
	160	32.47	.90	2.04	.63	1.94	.00	.00	2.37	.00	.00
	161	32.38	.99	2.13	.78	1.95	.00	.00	2.50	.00	.00
	162	32.23	1.10	2.21	.95	1.96	.00	.00	2.62	.00	.00
	163	32.02	1.23	2.29	1.13	1.96	.00	.00	2.73	.00	.00
	164	31.73	1.37	2.36	1.30	1.94	.00	.00	2.83	.00	.00
	165	31.39	1.53	2.43	1.49	1.94	.00	.00	6.17	.00	.00
	166	31.00	1.71	2.49	1.68	1.93	.00	.00	6.29	.00	.00
	167	30.54	1.89	2.54	1.87	1.92	.00	.00	6.38	.00	.00
	168	30.03	2.08	2.59	.00	1.90	.00	.00	6.42	.00	.00
	169	29.46	2.26	2.63	.00	1.89	.00	.00	6.43	.00	.00
	170	28.82	2.44	2.67	.00	1.87	.00	.00	6.42	.00	.00
	171	28.12	2.60	2.70	.00	1.85	.00	.00	6.40	.00	.00
	172	27.34	2.76	2.74	.00	1.83	.00	.00	6.38	.00	.00
	173	26.48	2.89	2.76	.00	1.81	.00	.00	6.39	.00	.00
	174	25.53	3.01	2.79	.00	1.79	.00	.00	6.39	.00	.00
	175	8.03	3.11	2.80	.00	1.77	.00	.00	6.41	.00	.00
	176	7.85	3.19	2.82	.00	1.74	.00	.00	6.42	.00	.00
	177	7.66	3.24	2.83	.00	1.72	.00	.00	6.18	.00	.00
	178	7.44	3.28	2.84	.00	1.70	.00	.00	5.95	.00	.00
	179	7.22	3.30	2.85	.00	1.67	.00	.00	5.70	.00	.00
	180	7.00	3.31	2.86	.00	.00	.00	.00	5.45	.00	.00
	181	6.78	3.31	2.87	.00	.00	.00	.00	5.18	.00	.00
	182	6.57	3.29	2.88	.00	.00	.00	.00	4.92	.00	.00
	183	6.37	2.90	2.88	.00	.00	.00	.00	4.65	.00	.00
	184	6.20	3.06	2.88	.00	.00	.00	.00	4.38	.00	.00
	185	6.04	3.21	2.88	.00	.00	.00	.00	4.13	.00	.00
	186	5.92	3.35	2.89	.00	.00	.00	.00	3.88	.00	.00
	187	5.82	3.48	2.89	.00	.00	.00	.00	3.64	.00	.00
	188	5.74	3.59	2.89	.00	.00	.00	.00	.00	.00	.00
	189	5.69	3.70	3.18	.00	.00	.00	.00	.00	.00	.00
	190	5.64	3.81	2.58	.00	.00	.00	.00	.00	.00	.00
	191	5.61	3.92	2.03	.00	.00	.00	.00	.00	.00	.00
	192	5.59	4.04	1.56	.00	.00	.00	.00	.00	.00	.00
	193	5.56	4.18	1.33	.00	.00	.00	.00	.00	.00	.00
	194	5.54	4.33	1.34	.00	.00	.00	.00	.00	.00	.00
	195	5.51	4.51	1.35	.00	.00	.00	.00	.00	.00	.00
	196	2.02	.00	1.35	.00	.00	.00	.00	.00	.00	.00
	197	1.79	.00	1.36	.00	.00	.00	.00	.00	.00	.00
	198	1.56	.00	1.36	.00	.00	.00	.00	.00	.00	.00
	199	1.35	.00	1.35	.00	.00	.00	.00	.00	.00	.00
	200	1.15	.00	1.34	.00	.00	.00	.00	.00	.00	.00
	201	.96	.00	1.34	.00	.00	.00	.00	.00	.00	.00
	202	.78	.00	1.33	.00	.00	.00	.00	.00	.00	.00
	203	.61	.00	1.31	.00	.00	.00	.00	.00	.00	.00
	204	.45	.00	1.29	.00	.00	.00	.00	.00	.00	.00
	205	.33	.00	1.27	.00	.00	.00	.00	.00	.00	.00
	206	1.94	.00	1.24	.00	.00	.00	.00	.00	.00	.00
	207	2.43	.00	1.22	.00	.00	.00	.00	.00	.00	.00
	208	2.65	.00	1.19	.00	.00	.00	.00	.00	.00	.00
	209	2.84	.00	1.16	.00	.00	.00	.00	.00	.00	.00
	210	3.00	.00	1.13	.00	.00	.00	.00	.00	.00	.00
	211	3.12	.00	1.10	.00	.00	.00	.00	.00	.00	.00
	212	3.20	.00	1.07	.00	.00	.00	.00	.00	.00	.00
	213	3.24	.00	1.03	.00	.00	.00	.00	.00	.00	.00
	214	3.26	.00	1.00	.00	.00	.00	.00	.00	.00	.00
	215	3.24	.00	.96	.00	.00	.00	.00	.00	.00	.00
	216	9.78	.00	.93	.00	.00	.00	.00	.00	.00	.00
	217	9.87	.00	.90	.00	.00	.00	.00	.00	.00	.00
	218	9.92	.00	.00	.00	.00	.00	.00	.00	.00	.00
	219	9.92	.00	.00	.00	.00	.00	.00	.00	.00	.00
	220	9.88	.00	.00	.00	.00	.00	.00	.00	.00	.00
	221	9.81	.00	.00	.00	.00	.00	.00	.00	.00	.00
	222	9.70	.00	.00	.00	.00	.00	.00	.00	.00	.00
	223	9.57	.00	.00	.00	.00	.00	.00	.00	.00	.00
	224	9.43	.00	.00	.00	.00	.00	.00	.00	.00	.00
	225	9.26	.00	.00	.00	.00	.00	.00	.00	.00	.00
	226	9.07	.00	.00	.00	.00	.00	.00	.00	.00	.00
	227	8.84	.00	.00	.00	.00	.00	.00	.00	.00	.00
	228	12.68	.00	.00	.00	.00	.00	.00	.00	.00	.00
	229	14.39	.00	.00	.00	.00	.00	.00	.00	.00	.00
	230	16.13	.00	.00	.00	.00	.00	.00	.00	.00	.00
	231	17.79	.00	.00	.00	.00	.00	.00	.00	.00	.00
	232	19.27	.00	.00	.00	.00	.00	.00	.00	.00	.00
	233	18.41	.00	.00	.00	.00	.00	.00	.00	.00	.00
	234	18.84	.00	.00	.00	.00	.00	.00	.00	.00	.00
	235	19.05	.00	.00	.00	.00	.00	.00	.00	.00	.00
	236	19.03	.00	.00	.00	.00	.00	.00	.00	.00	.00
	237	18.79	.00	.00	.00	.00	.00	.00	.00	.00	.00
	238	18.32	.00	.00	.00	.00	.00	.00	.00	.00	.00
	239	17.64	.00	.00	.00	.00	.00	.00	.00	.00	.00
	240	16.75	.00	.00	.00	.00	.00	.00	.00	.00	.00
	241	15.68	.00	.00	.00	.00	.00	.00	.00	.00	.00
	242	11.39	.00	.00	.00	.00	.00	.00	.00	.00	.00
	243	11.85	.00	.00	.00	.00	.00	.00	.00	.00	.00
	244	12.24	.00	.00	.00	.00	.00	.00	.00	.00	.00
	245	12.54	.00	.00	.00	.00	.00	.00	.00	.00	.00
	246	12.73	.00	.00	.00	.00	.00	.00	.00	.00	.00
	247	12.83	.00	.00	.00	.00	.00	.00	.00	.00	.00
	248	12.82	.00	.00	.00	.00	.00	.00	.00	.00	.00
	249	8.90	.00	.00	.00	.00	.00	.00	.00	.00	.00
	250	6.94	.00	.00	.00	.00	.00	.00	.00	.00	.00
	251	4.60	.00	.00	.00	.00	.00	.00	.00	.00	.00
	252	2.45	.00	.00	.00	.00	.00	.00	.00	.00	.00
	253	1.89	.00	.00	.00	.00	.00	.00	.00	.00	.00
	254	1.48	.00	.00	.00	.00	.00	.00	.00	.00	.00
	255	1.11	.00	.00	.00	.00	.00	.00	.00	.00	.00
	256	.79	.00	.00	.00	.00	.00	.00	.00	.00	.00
	257	.51	.00	.00	.00	.00	.00	.00	.00	.00	.00
	258	.30	.00	.00	.00	.00	.00	.00	.00	.00	.00
	259	.14	.00	.00	.00	.00	.00	.00	.00	.00	.00
	260	.04	.00	.00	.00	.00	.00	.00	.00	.00	.00
	261	.00	.00	.00	.00	.00	.00	.00	.00	.00	.00
	262	.01	.00	.00	.00	.00	.00	.00	.00	.00	.00
	263	.06	.00	.00	.00	.00	.00	.00	.00	.00	.00
	264	.14	.00	.00	.00	.00	.00	.00	.00	.00	.00
	265	.25	.00	.00	.00	.00	.00	.00	.00	.00	.00
	266	1.17	.00	.00	.00	.00	.00	.00	.00	.00	.00
	267	1.08	.00	.00	.00	.00	.00	.00	.00	.00	.00
