loc.	Chm 1	Chm 2	Chm 3	Chm 4	Chm 5	Chm 6	Chm 7	Chm 8	Chm 9	Chm 10
	112	3.59	2.89	8.41	5.56	.58	.43	2.96	4.35	15.87	7.52
	113	3.50	2.75	8.36	5.66	.57	.27	3.29	4.16	16.44	7.38
	114	3.44	2.64	8.29	5.75	.56	.17	3.57	3.96	16.91	7.19
	115	3.41	2.54	8.18	5.80	.56	.12	3.78	3.74	17.30	6.97
	116	3.41	2.47	8.04	5.83	.56	.13	.00	3.52	12.51	6.70
	117	3.42	4.30	7.87	5.84	2.24	.20	.00	3.29	12.48	6.40
	118	3.45	4.53	7.67	5.83	2.54	.33	.00	3.07	12.43	6.07
	119	3.49	4.78	7.44	5.79	2.87	.50	.00	2.84	12.36	5.70
	120	3.55	5.03	7.19	5.73	3.22	.70	.00	2.62	12.28	5.31
	121	3.60	5.28	6.92	5.65	3.57	.92	.00	2.41	12.17	4.89
	122	3.66	5.53	6.63	5.55	3.91	1.14	.00	2.22	12.03	4.46
	123	3.72	5.78	6.33	5.44	4.23	1.36	.00	2.03	11.87	4.02
	124	3.77	6.03	6.02	5.32	4.51	1.56	.00	1.86	11.67	3.58
	125	3.82	6.26	5.70	5.18	4.75	.93	.00	1.71	11.45	3.15
	126	3.86	6.47	5.38	5.04	4.92	.84	.00	1.58	11.19	2.74
	127	3.89	6.67	5.07	4.89	5.04	.75	.00	1.73	10.90	2.36
	128	4.49	6.84	4.77	4.50	5.05	.67	.00	1.96	10.57	2.02
	129	4.31	6.97	4.48	4.74	5.02	.60	.00	2.21	10.21	1.73
	130	4.13	7.08	4.22	4.86	4.93	.53	.00	2.47	9.83	1.48
	131	3.98	7.14	3.96	4.86	4.15	.46	.00	2.72	9.42	1.29
	132	3.85	7.16	3.73	4.75	4.31	.41	.00	2.95	8.99	1.14
	133	3.75	7.14	3.52	3.26	4.43	.36	.00	3.16	8.55	1.04
	134	3.64	7.08	3.33	3.32	4.51	.32	.00	3.33	8.11	.98
