loc.	Chm 1	Chm 2	Chm 3	Chm 4	Chm 5	Chm 6	Chm 7	Chm 8	Chm 9	Chm 10
	75	.44	4.74	.58	45.53	7.53	22.58	7.49	5.94	5.08	1.21
	76	.27	4.83	.56	46.28	7.36	22.51	7.56	6.05	5.55	1.28
	77	.16	4.92	.54	46.82	7.16	22.37	7.51	6.14	6.02	1.36
	78	.11	5.28	.52	46.96	6.95	22.18	7.36	6.19	6.47	1.43
	79	.11	5.82	.49	46.89	6.73	21.93	7.12	6.21	6.89	1.50
	80	.14	6.56	.46	46.64	6.49	21.62	6.84	6.18	7.29	1.56
	81	.20	6.98	.43	46.22	6.23	21.26	3.86	6.12	7.64	1.62
	82	.26	6.83	.40	45.66	5.96	20.86	4.02	6.01	7.94	1.68
	83	.33	6.62	.37	44.97	5.69	20.42	4.14	5.86	8.20	1.74
	84	.25	6.37	.33	44.14	5.40	16.82	4.23	5.68	12.93	1.79
	85	.93	6.08	.30	43.20	5.10	18.59	4.28	5.47	15.33	1.83
	86	.95	5.75	.27	42.13	4.80	19.54	4.28	5.24	16.56	1.87
	87	.98	5.38	.23	40.95	4.50	38.74	4.24	4.99	17.48	1.91
	88	1.00	4.99	.20	39.66	4.20	41.59	4.16	4.73	18.28	1.94
	89	1.03	4.57	.18	38.28	3.90	44.16	4.04	4.46	18.96	1.97
	90	1.06	4.15	.15	36.79	3.61	46.42	3.89	4.18	19.48	1.99
	91	1.10	5.35	.12	35.23	3.32	48.39	3.65	3.91	19.84	2.01
	92	1.13	6.11	.10	33.59	3.04	50.07	3.39	3.65	20.04	2.02
	93	1.18	6.85	.08	31.91	2.78	51.47	3.11	3.39	20.08	2.03
	94	1.22	7.55	.06	20.82	2.52	52.62	2.82	3.14	19.95	2.04
	95	1.27	8.15	.05	19.66	2.27	53.53	2.53	2.90	19.66	3.02
	96	1.32	8.66	.03	18.37	2.04	54.21	2.23	2.13	19.22	2.87
	97	1.38	9.05	.22	16.91	1.82	54.67	1.94	1.93	18.66	2.73
	98	1.44	9.33	.28	15.25	.31	54.93	1.64	1.74	17.95	2.59
	99	1.50	9.38	.35	13.32	.34	55.00	1.36	1.56	17.97	2.44
	100	1.57	9.12	.43	.94	.38	54.90	1.10	1.39	17.86	2.30
	101	1.65	8.80	.50	.86	.44	54.64	.86	1.24	17.63	2.15
	102	1.73	8.43	.59	.80	.50	54.23	.65	1.11	17.64	2.00
	103	1.82	7.99	1.60	.28	.58	42.34	.47	.99	17.19	1.85
	104	1.91	7.49	1.85	.24	.67	43.10	.34	.89	16.67	1.69
	105	2.01	6.94	2.13	.20	.77	43.21	.24	.82	16.08	1.52
	106	2.11	6.33	2.44	.17	.89	42.76	.18	.76	15.42	1.35
	107	2.21	5.68	2.77	.14	1.02	41.83	.15	1.23	14.66	1.18
	108	2.32	5.00	3.12	.11	1.17	40.56	.15	1.14	13.81	1.01
	109	2.44	4.31	3.51	.09	1.33	39.20	.17	1.05	12.86	.62
	110	2.55	4.18	3.91	.08	1.51	39.97	1.36	.96	12.84	.66
	111	2.67	3.44	4.34	.07	1.69	41.13	1.67	.87	13.01	.70
	112	2.78	2.71	4.79	.07	1.89	42.15	1.98	.77	12.95	.73
	113	2.90	2.04	5.25	.08	2.08	43.01	2.30	.69	12.63	.77
	114	3.02	1.45	5.73	.10	2.28	43.72	2.60	.60	12.02	.81
	115	3.13	.97	6.21	.12	2.48	44.27	2.90	.52	11.15	.85
	116	3.24	.60	6.71	.15	2.68	44.63	.00	.45	5.76	.90
	117	3.35	1.16	7.21	.20	.70	44.81	.00	.38	5.52	.94
	118	3.46	1.23	7.71	.25	.75	44.79	.00	.32	5.25	.99
	119	3.55	1.31	8.21	.31	.80	44.53	.00	.27	4.96	1.04
	120	3.65	1.40	8.70	.38	.84	44.04	.00	.22	4.65	1.09
	121	3.74	1.50	9.19	.46	.88	43.26	.00	.18	4.33	1.15
	122	3.82	1.61	9.67	.55	.91	42.17	.00	.15	3.99	1.22
	123	3.90	1.73	10.14	.64	.94	40.72	.00	.12	3.65	1.29
	124	3.97	1.86	10.59	.73	.96	38.88	.00	.10	3.31	1.36
	125	4.04	2.00	11.03	.83	.98	16.96	.00	.08	2.97	1.44
	126	4.10	2.14	11.46	.93	.99	16.35	.00	.07	2.64	1.53
	127	4.15	2.30	11.87	1.02	.98	15.72	.00	.00	2.32	1.62
	128	3.06	2.46	12.27	4.68	.87	15.07	.00	.00	2.03	1.72
	129	3.09	2.62	12.65	4.65	.75	14.42	.00	.01	1.76	1.83
	130	3.09	2.79	13.00	4.52	.64	13.75	.00	.04	1.52	1.94
	131	3.06	2.95	13.35	4.30	.10	13.07	.00	.09	1.31	2.06
	132	3.00	3.11	13.67	4.00	.07	12.39	.00	.14	1.13	2.18
	133	2.91	3.26	13.98	4.00	.08	11.71	.00	.21	.97	2.31
	134	3.15	3.41	14.28	4.42	.13	11.03	.00	.28	.84	2.44
	135	3.76	3.55	14.55	4.82	.23	10.36	.00	.36	.73	2.57
	136	4.35	3.67	14.81	5.15	.38	9.69	.00	.44	.00	2.70
	137	4.90	3.79	15.05	1.88	.57	9.02	.00	.52	.00	2.84
	138	5.40	3.89	15.28	1.83	.79	8.37	.00	.59	.00	2.98
	139	5.82	3.98	13.63	1.77	1.05	7.72	.00	.66	.00	.00
	140	6.18	4.05	17.71	1.69	1.34	7.10	.00	.37	.00	.00
	141	6.24	2.27	17.70	1.61	1.64	6.48	.00	.40	.00	.00
	142	5.22	2.40	17.67	1.52	1.95	5.88	.00	.43	.00	.00
	143	5.40	2.50	17.62	1.43	2.27	5.29	.00	.46	.00	.00
	144	5.49	2.57	17.55	1.33	2.58	4.73	.00	.48	.00	.00
	145	5.46	2.62	17.45	1.24	2.88	4.19	.00	.51	.00	.00
	146	5.32	2.65	17.34	1.07	3.17	3.67	.00	.53	.00	.00
	147	5.07	2.71	17.19	.92	3.45	3.19	.00	.55	.00	.00
	148	4.74	2.75	17.03	.77	5.12	2.73	.00	.57	.00	.00
	149	4.34	2.75	16.83	.65	4.92	2.30	.00	.58	.00	.00
	150	4.47	2.75	16.62	.55	4.71	1.92	.00	.18	.00	.00
	151	4.57	5.10	16.37	.47	4.50	1.57	.00	.16	.00	.00
	152	4.66	5.45	16.11	.42	4.28	1.27	.00	.14	.00	.00
	153	4.75	5.78	15.81	.39	4.07	1.01	.00	.12	.00	.00
	154	4.82	6.08	15.50	.38	3.85	.78	.00	.10	.00	.00
	155	4.88	6.34	15.16	.41	3.63	.60	.00	.09	.00	.00
	156	4.92	6.55	14.80	.45	3.42	.46	.00	.08	.00	.00
	157	4.95	6.74	14.42	.52	3.21	.35	.00	.08	.00	.00
	158	4.95	7.02	14.02	.61	3.00	.28	.00	.07	.00	.00
	159	4.92	7.31	13.60	.71	2.80	.00	.00	.07	.00	.00
	160	4.88	7.58	13.16	.83	2.61	.00	.00	.07	.00	.00
	161	4.81	7.83	12.71	.96	2.42	.00	.00	.08	.00	.00
	162	4.71	8.05	12.25	1.11	2.23	.00	.00	.08	.00	.00
	163	4.60	8.23	11.78	1.26	2.06	.00	.00	.09	.00	.00
	164	4.46	8.37	11.29	1.42	1.89	.00	.00	.09	.00	.00
	165	4.31	8.47	10.80	1.58	1.73	.00	.00	.13	.00	.00
	166	4.15	8.50	10.31	1.75	1.58	.00	.00	.03	.00	.00
