loc.	Chm 1	Chm 2	Chm 3	Chm 4	Chm 5	Chm 6	Chm 7	Chm 8	Chm 9	Chm 10
	76	10.63	.20	.61	5.28	.11	2.11	1.60	1.07	15.91	7.33
	77	11.25	.22	.69	5.09	.14	1.99	1.15	1.13	15.85	7.38
	78	11.71	.49	.77	4.89	.16	1.88	.81	1.19	15.72	7.43
	79	12.02	.60	.86	4.69	.19	1.77	.60	1.26	15.50	7.48
	80	12.14	.72	.96	4.46	.22	1.67	.52	1.32	15.21	7.54
	81	12.06	.20	1.05	4.22	.25	1.58	1.10	1.38	14.84	7.60
	82	11.73	.13	1.15	3.97	.28	1.49	1.18	1.44	14.40	7.65
	83	11.09	.08	1.25	3.70	.32	1.41	1.25	1.50	13.89	7.70
	84	11.38	.06	1.36	3.43	.35	.01	1.33	1.54	11.83	7.75
	85	10.74	.06	1.45	3.16	.39	.03	1.41	1.58	11.70	7.79
	86	10.61	.09	1.54	2.89	.43	.19	1.48	1.61	11.46	7.81
	87	10.49	.14	1.63	2.62	.47	.59	1.54	1.62	10.89	7.82
	88	10.36	.22	1.70	2.36	.52	.63	1.59	1.65	10.23	7.83
	89	10.22	.31	1.77	2.12	.57	.66	1.63	1.65	9.49	7.82
	90	10.08	.40	1.83	1.89	.62	.71	1.66	1.65	8.69	7.80
	91	9.93	.40	1.88	1.67	.67	.75	1.65	1.64	7.82	7.75
	92	9.77	.38	1.92	1.48	.72	.81	1.62	1.62	6.93	7.69
	93	9.61	.37	1.96	1.30	.78	.88	1.60	1.60	6.03	7.62
	94	9.44	.40	1.98	.14	.83	.96	1.57	1.57	5.14	7.52
	95	9.26	.44	2.00	.24	.89	1.05	1.53	1.53	4.31	4.85
	96	9.07	.52	2.01	.41	.95	1.14	1.49	1.63	3.54	4.60
	97	8.87	.62	1.21	.64	1.00	1.26	1.45	1.75	2.88	4.34
	98	8.66	.75	1.28	.94	3.54	1.38	1.41	1.86	2.22	4.09
	99	8.44	.81	1.37	1.26	3.51	1.51	1.36	1.96	2.45	3.83
	100	8.20	.65	1.45	1.13	3.46	1.65	1.30	2.07	2.67	3.58
	101	7.96	.49	1.53	1.36	3.41	1.79	1.25	2.17	2.86	3.34
	102	7.70	.35	1.61	1.57	3.35	1.94	1.19	2.26	.80	3.10
	103	7.44	.22	1.65	5.80	3.29	3.02	1.13	2.35	.87	2.88
	104	7.16	.12	1.64	6.29	3.22	3.40	1.07	2.43	.92	2.66
	105	6.86	.04	1.62	6.80	3.15	3.70	1.01	2.50	.96	2.47
	106	6.57	.01	1.61	7.32	3.08	3.90	.96	2.55	.97	2.28
	107	6.27	.00	1.59	7.84	3.00	3.94	.91	4.88	.96	2.11
	108	5.95	.04	1.56	8.34	2.92	3.81	.86	5.12	.93	1.96
	109	5.64	.13	1.52	8.82	2.84	3.50	.82	5.36	.88	2.40
	110	5.31	1.29	1.48	9.27	2.76	3.59	.52	5.59	1.07	2.55
	111	4.99	1.65	1.44	9.68	2.67	3.78	.74	5.79	1.38	2.72
	112	4.68	2.04	1.39	10.05	2.58	3.94	.97	5.97	1.70	2.88
	113	4.36	2.44	1.33	10.37	2.49	4.04	1.20	6.13	1.99	3.05
	114	4.06	2.86	1.27	10.65	2.40	4.09	1.40	6.24	2.26	3.21
	115	3.76	3.28	1.22	10.88	2.31	4.06	1.56	6.32	2.48	3.36
	116	3.47	3.68	1.16	11.07	2.22	3.97	.00	6.35	2.80	3.52
	117	3.20	4.89	1.09	11.19	.21	3.81	.00	6.34	2.84	3.66
	118	2.95	4.89	1.03	11.28	.18	3.59	.00	6.29	2.87	3.79
	119	2.72	4.89	.98	11.31	.15	3.32	.00	6.19	2.90	3.91
