loc.	Chm 1	Chm 2	Chm 3	Chm 4	Chm 5	Chm 6	Chm 7	Chm 8	Chm 9	Chm 10
	112	12.93	5.91	4.54	.05	3.29	3.78	3.10	8.19	4.01	6.77
	113	13.57	5.61	4.60	.05	3.18	4.02	3.13	8.24	3.83	6.69
	114	14.19	5.25	4.64	.06	3.07	4.27	3.13	8.29	3.55	6.61
	115	14.82	4.83	4.68	.06	2.97	4.50	3.11	8.33	3.21	6.51
	116	15.43	4.36	4.71	.06	2.87	4.72	.00	8.36	1.88	6.41
	117	16.03	3.06	4.74	.06	1.55	4.92	.00	8.39	2.08	6.28
	118	16.62	3.00	4.75	.07	1.29	5.09	.00	8.41	2.31	6.15
	119	17.20	2.93	4.76	.07	1.04	5.22	.00	8.42	2.56	5.99
	120	17.76	2.86	4.76	.08	.82	5.31	.00	8.42	2.83	5.82
	121	18.30	2.78	4.75	.08	.62	5.35	.00	8.42	3.11	5.63
	122	18.83	2.70	4.73	.09	.45	5.34	.00	8.40	3.39	5.42
	123	19.33	2.61	4.70	.10	.31	5.27	.00	8.37	3.67	5.20
	124	19.82	2.51	4.66	.11	.21	5.16	.00	8.34	3.92	4.95
	125	20.28	2.41	4.61	.12	.14	4.55	.00	8.29	4.16	4.69
	126	20.72	2.30	4.55	.13	.11	4.59	.00	8.24	4.37	4.42
	127	21.14	2.19	4.49	.15	.10	4.63	.00	4.73	4.56	4.13
	128	22.94	2.08	4.42	.51	.13	4.67	.00	5.03	4.73	3.83
	129	23.29	1.96	4.35	.90	.17	4.71	.00	5.30	4.88	3.54
	130	23.60	1.84	4.27	1.41	.22	4.74	.00	5.51	5.01	3.25
	131	23.87	1.73	4.18	2.01	.72	4.77	.00	5.66	5.13	2.96
	132	24.10	1.61	4.09	2.66	.86	4.80	.00	5.74	5.23	2.68
	133	24.27	1.50	4.00	3.28	1.02	4.82	.00	5.74	5.33	2.41
	134	25.23	1.40	3.91	3.81	1.18	4.84	.00	5.66	5.43	2.16
	135	26.42	1.29	3.81	4.29	1.36	4.85	.00	5.52	5.52	1.93
	136	27.14	1.20	3.71	4.67	1.53	4.85	.00	5.33	.00	1.72
	137	27.59	1.11	3.61	9.70	1.69	4.84	.00	5.10	.00	1.52
	138	27.82	1.03	3.52	9.95	1.84	4.83	.00	4.84	.00	1.34
	139	27.89	.95	1.43	10.13	1.97	4.80	.00	4.58	.00	.00
	140	27.82	.88	1.15	10.21	2.08	4.76	.00	4.59	.00	.00
	141	27.65	.41	1.18	10.21	2.15	4.71	.00	4.49	.00	.00
	142	34.92	.30	1.21	10.11	2.20	4.64	.00	4.39	.00	.00
	143	33.67	.25	1.24	9.92	2.22	4.56	.00	4.29	.00	.00
	144	31.99	.28	1.27	9.65	2.22	4.47	.00	4.19	.00	.00
	145	29.89	.37	1.30	9.32	2.19	4.36	.00	4.11	.00	.00
	146	27.38	.51	1.34	9.32	2.15	4.24	.00	4.04	.00	.00
	147	24.48	.52	1.38	9.34	2.10	4.10	.00	3.99	.00	.00
	148	21.28	.53	1.43	9.35	5.52	3.96	.00	3.97	.00	.00
	149	18.01	.51	1.47	9.33	5.53	3.81	.00	3.98	.00	.00
	150	17.89	.48	1.53	9.28	5.55	3.65	.00	4.53	.00	.00
	151	18.25	1.81	1.58	9.22	5.55	3.48	.00	4.66	.00	.00
	152	18.60	1.92	1.64	9.13	5.55	3.31	.00	4.80	.00	.00
	153	18.92	2.05	1.71	9.02	5.54	3.14	.00	4.96	.00	.00
	154	19.20	2.22	1.78	8.89	5.53	2.97	.00	5.12	.00	.00
	155	19.44	2.42	1.86	8.73	5.51	2.80	.00	5.28	.00	.00
	156	19.64	2.66	1.94	8.56	5.48	2.64	.00	5.45	.00	.00
	157	19.79	2.57	2.03	8.36	5.44	2.47	.00	5.60	.00	.00
	158	19.89	2.80	2.12	8.15	5.39	2.32	.00	5.74	.00	.00
	159	19.93	3.03	2.22	7.92	5.33	.00	.00	5.87	.00	.00
	160	19.91	3.27	2.32	7.67	5.27	.00	.00	5.98	.00	.00
	161	19.83	3.51	2.42	7.41	5.19	.00	.00	6.07	.00	.00
	162	19.67	3.75	2.53	7.14	5.11	.00	.00	6.14	.00	.00
	163	19.45	4.00	2.63	6.86	5.02	.00	.00	6.19	.00	.00
	164	19.16	4.24	2.74	6.57	4.92	.00	.00	6.23	.00	.00
	165	18.79	4.48	2.85	6.28	4.82	.00	.00	5.09	.00	.00
	166	18.36	4.70	2.96	5.99	4.71	.00	.00	5.46	.00	.00
	167	17.86	4.92	3.06	5.70	4.59	.00	.00	5.81	.00	.00
	168	17.29	5.13	3.16	.00	4.47	.00	.00	6.12	.00	.00
	169	16.67	5.32	3.26	.00	4.35	.00	.00	6.39	.00	.00
	170	16.00	5.49	3.36	.00	4.22	.00	.00	6.60	.00	.00
	171	15.29	5.65	3.45	.00	4.09	.00	.00	6.74	.00	.00
	172	14.56	5.79	3.54	.00	3.97	.00	.00	6.81	.00	.00
	173	13.81	5.91	3.63	.00	3.84	.00	.00	6.80	.00	.00
	174	13.06	6.02	3.71	.00	3.72	.00	.00	6.71	.00	.00
	175	2.04	6.10	3.78	.00	3.60	.00	.00	6.57	.00	.00
	176	2.33	6.17	3.85	.00	3.48	.00	.00	6.37	.00	.00
	177	2.65	6.22	3.92	.00	3.37	.00	.00	6.70	.00	.00
	178	2.99	6.26	3.98	.00	3.26	.00	.00	6.69	.00	.00
	179	3.35	6.28	4.04	.00	3.15	.00	.00	6.55	.00	.00
	180	3.73	6.29	4.10	.00	.00	.00	.00	6.26	.00	.00
	181	4.13	6.29	4.15	.00	.00	.00	.00	5.82	.00	.00
	182	4.54	6.28	4.19	.00	.00	.00	.00	5.24	.00	.00
	183	4.96	6.38	4.23	.00	.00	.00	.00	4.55	.00	.00
	184	5.38	6.16	4.27	.00	.00	.00	.00	3.80	.00	.00
	185	5.80	5.89	4.30	.00	.00	.00	.00	3.06	.00	.00
	186	6.21	5.55	4.33	.00	.00	.00	.00	2.36	.00	.00
	187	6.60	5.17	4.36	.00	.00	.00	.00	1.77	.00	.00
	188	6.97	4.75	4.38	.00	.00	.00	.00	.00	.00	.00
	189	7.32	4.32	4.24	.00	.00	.00	.00	.00	.00	.00
	190	7.63	3.90	4.11	.00	.00	.00	.00	.00	.00	.00
	191	7.90	3.51	3.90	.00	.00	.00	.00	.00	.00	.00
	192	8.14	3.18	3.62	.00	.00	.00	.00	.00	.00	.00
	193	8.33	2.93	3.46	.00	.00	.00	.00	.00	.00	.00
	194	8.48	2.75	3.68	.00	.00	.00	.00	.00	.00	.00
	195	8.58	2.65	3.90	.00	.00	.00	.00	.00	.00	.00
	196	5.33	.00	4.11	.00	.00	.00	.00	.00	.00	.00
	197	4.63	.00	4.30	.00	.00	.00	.00	.00	.00	.00
	198	3.95	.00	4.49	.00	.00	.00	.00	.00	.00	.00
	199	3.32	.00	4.65	.00	.00	.00	.00	.00	.00	.00
	200	2.75	.00	4.79	.00	.00	.00	.00	.00	.00	.00
	201	2.24	.00	4.92	.00	.00	.00	.00	.00	.00	.00
	202	1.83	.00	5.01	.00	.00	.00	.00	.00	.00	.00
	203	1.49	.00	5.08	.00	.00	.00	.00	.00	.00	.00
	204	1.24	.00	5.13	.00	.00	.00	.00	.00	.00	.00
	205	1.07	.00	5.14	.00	.00	.00	.00	.00	.00	.00
	206	1.25	.00	5.13	.00	.00	.00	.00	.00	.00	.00
	207	1.16	.00	5.10	.00	.00	.00	.00	.00	.00	.00
	208	1.29	.00	5.03	.00	.00	.00	.00	.00	.00	.00
	209	1.41	.00	4.94	.00	.00	.00	.00	.00	.00	.00
	210	1.52	.00	4.83	.00	.00	.00	.00	.00	.00	.00
	211	1.62	.00	4.69	.00	.00	.00	.00	.00	.00	.00
	212	1.71	.00	4.53	.00	.00	.00	.00	.00	.00	.00
	213	1.78	.00	4.36	.00	.00	.00	.00	.00	.00	.00
	214	1.85	.00	4.17	.00	.00	.00	.00	.00	.00	.00
	215	1.91	.00	3.96	.00	.00	.00	.00	.00	.00	.00
	216	4.88	.00	3.75	.00	.00	.00	.00	.00	.00	.00
	217	4.68	.00	3.53	.00	.00	.00	.00	.00	.00	.00
	218	4.48	.00	.00	.00	.00	.00	.00	.00	.00	.00
	219	4.31	.00	.00	.00	.00	.00	.00	.00	.00	.00
	220	4.18	.00	.00	.00	.00	.00	.00	.00	.00	.00
	221	4.12	.00	.00	.00	.00	.00	.00	.00	.00	.00
