loc.	Chm 1	Chm 2	Chm 3	Chm 4	Chm 5	Chm 6	Chm 7	Chm 8	Chm 9	Chm 10
	153	6.90	6.01	2.73	17.65	3.42	2.92	.00	4.39	.00	.00
	154	7.05	6.04	2.75	16.97	3.19	2.74	.00	4.62	.00	.00
	155	7.19	6.10	2.78	16.23	2.96	2.57	.00	4.82	.00	.00
	156	7.33	6.17	2.80	15.45	2.72	2.40	.00	4.99	.00	.00
	157	7.46	6.24	2.83	14.64	2.48	2.25	.00	5.13	.00	.00
	158	7.59	6.16	2.85	13.80	2.24	2.10	.00	5.23	.00	.00
	159	7.71	6.09	2.88	12.94	2.01	.00	.00	5.30	.00	.00
	160	7.83	6.02	2.90	12.08	1.77	.00	.00	5.32	.00	.00
	161	7.93	5.95	2.94	11.22	1.55	.00	.00	5.31	.00	.00
	162	8.02	5.90	2.96	10.39	1.33	.00	.00	5.27	.00	.00
	163	8.10	5.85	2.99	9.57	1.13	.00	.00	5.20	.00	.00
	164	8.16	5.83	3.01	8.79	.94	.00	.00	5.12	.00	.00
	165	8.20	5.82	3.04	8.06	.76	.00	.00	6.04	.00	.00
	166	8.23	5.83	3.06	7.37	.61	.00	.00	6.43	.00	.00
	167	8.24	5.86	3.08	6.73	.47	.00	.00	6.79	.00	.00
	168	8.23	5.91	3.09	.00	.36	.00	.00	7.11	.00	.00
	169	8.19	5.98	3.10	.00	.26	.00	.00	7.39	.00	.00
	170	8.14	6.07	3.12	.00	.18	.00	.00	7.62	.00	.00
	171	8.06	6.16	3.12	.00	.12	.00	.00	7.77	.00	.00
	172	7.97	6.27	3.12	.00	.07	.00	.00	7.87	.00	.00
	173	7.86	6.39	3.12	.00	.04	.00	.00	7.89	.00	.00
	174	7.73	6.50	3.11	.00	.01	.00	.00	7.85	.00	.00
	175	4.11	6.62	3.09	.00	.00	.00	.00	7.74	.00	.00
	176	4.13	6.72	3.08	.00	.00	.00	.00	7.58	.00	.00
	177	4.13	6.82	3.05	.00	.00	.00	.00	6.55	.00	.00
	178	4.12	6.92	3.03	.00	.02	.00	.00	6.22	.00	.00
	179	4.10	7.00	3.00	.00	.03	.00	.00	5.73	.00	.00
	180	4.06	7.06	2.96	.00	.00	.00	.00	5.09	.00	.00
	181	4.00	7.11	2.93	.00	.00	.00	.00	4.34	.00	.00
	182	3.92	7.15	2.89	.00	.00	.00	.00	3.52	.00	.00
	183	3.83	4.26	2.84	.00	.00	.00	.00	2.72	.00	.00
	184	3.71	4.32	2.80	.00	.00	.00	.00	2.01	.00	.00
	185	3.57	4.43	2.75	.00	.00	.00	.00	1.45	.00	.00
	186	3.42	4.58	2.70	.00	.00	.00	.00	1.06	.00	.00
	187	3.25	4.78	2.65	.00	.00	.00	.00	.84	.00	.00
	188	3.06	5.02	2.60	.00	.00	.00	.00	.00	.00	.00
	189	2.88	5.28	2.52	.00	.00	.00	.00	.00	.00	.00
	190	2.68	5.56	2.93	.00	.00	.00	.00	.00	.00	.00
	191	2.49	5.83	3.24	.00	.00	.00	.00	.00	.00	.00
	192	2.30	6.10	3.44	.00	.00	.00	.00	.00	.00	.00
	193	2.11	6.34	3.61	.00	.00	.00	.00	.00	.00	.00
	194	1.94	6.55	3.86	.00	.00	.00	.00	.00	.00	.00
	195	1.77	6.73	4.08	.00	.00	.00	.00	.00	.00	.00
	196	2.31	.00	4.25	.00	.00	.00	.00	.00	.00	.00
	197	2.55	.00	4.38	.00	.00	.00	.00	.00	.00	.00
	198	2.77	.00	4.47	.00	.00	.00	.00	.00	.00	.00
	199	2.94	.00	4.51	.00	.00	.00	.00	.00	.00	.00
	200	3.07	.00	4.51	.00	.00	.00	.00	.00	.00	.00
	201	3.15	.00	4.48	.00	.00	.00	.00	.00	.00	.00
	202	3.18	.00	4.41	.00	.00	.00	.00	.00	.00	.00
	203	3.15	.00	4.30	.00	.00	.00	.00	.00	.00	.00
	204	3.09	.00	4.17	.00	.00	.00	.00	.00	.00	.00
	205	2.98	.00	4.01	.00	.00	.00	.00	.00	.00	.00
	206	1.85	.00	3.83	.00	.00	.00	.00	.00	.00	.00
	207	2.62	.00	3.63	.00	.00	.00	.00	.00	.00	.00
	208	3.18	.00	3.42	.00	.00	.00	.00	.00	.00	.00
	209	3.75	.00	3.20	.00	.00	.00	.00	.00	.00	.00
	210	4.31	.00	2.97	.00	.00	.00	.00	.00	.00	.00
	211	4.84	.00	2.74	.00	.00	.00	.00	.00	.00	.00
	212	5.35	.00	2.51	.00	.00	.00	.00	.00	.00	.00
	213	5.80	.00	2.29	.00	.00	.00	.00	.00	.00	.00
	214	6.19	.00	2.07	.00	.00	.00	.00	.00	.00	.00
	215	6.51	.00	1.86	.00	.00	.00	.00	.00	.00	.00
	216	7.98	.00	1.66	.00	.00	.00	.00	.00	.00	.00
	217	8.57	.00	1.48	.00	.00	.00	.00	.00	.00	.00
	218	9.07	.00	.00	.00	.00	.00	.00	.00	.00	.00
	219	9.46	.00	.00	.00	.00	.00	.00	.00	.00	.00
	220	9.71	.00	.00	.00	.00	.00	.00	.00	.00	.00
	221	9.81	.00	.00	.00	.00	.00	.00	.00	.00	.00
	222	9.78	.00	.00	.00	.00	.00	.00	.00	.00	.00
	223	9.60	.00	.00	.00	.00	.00	.00	.00	.00	.00
	224	9.29	.00	.00	.00	.00	.00	.00	.00	.00	.00
	225	8.87	.00	.00	.00	.00	.00	.00	.00	.00	.00
	226	8.36	.00	.00	.00	.00	.00	.00	.00	.00	.00
	227	7.80	.00	.00	.00	.00	.00	.00	.00	.00	.00
	228	6.90	.00	.00	.00	.00	.00	.00	.00	.00	.00
	229	6.59	.00	.00	.00	.00	.00	.00	.00	.00	.00
	230	6.13	.00	.00	.00	.00	.00	.00	.00	.00	.00
	231	5.57	.00	.00	.00	.00	.00	.00	.00	.00	.00
	232	5.01	.00	.00	.00	.00	.00	.00	.00	.00	.00
	233	5.01	.00	.00	.00	.00	.00	.00	.00	.00	.00
	234	5.12	.00	.00	.00	.00	.00	.00	.00	.00	.00
	235	5.20	.00	.00	.00	.00	.00	.00	.00	.00	.00
	236	5.24	.00	.00	.00	.00	.00	.00	.00	.00	.00
	237	5.23	.00	.00	.00	.00	.00	.00	.00	.00	.00
	238	5.19	.00	.00	.00	.00	.00	.00	.00	.00	.00
	239	5.12	.00	.00	.00	.00	.00	.00	.00	.00	.00
	240	5.01	.00	.00	.00	.00	.00	.00	.00	.00	.00
	241	4.89	.00	.00	.00	.00	.00	.00	.00	.00	.00
	242	4.17	.00	.00	.00	.00	.00	.00	.00	.00	.00
	243	3.99	.00	.00	.00	.00	.00	.00	.00	.00	.00
	244	3.77	.00	.00	.00	.00	.00	.00	.00	.00	.00
	245	3.52	.00	.00	.00	.00	.00	.00	.00	.00	.00
	246	3.23	.00	.00	.00	.00	.00	.00	.00	.00	.00
	247	2.93	.00	.00	.00	.00	.00	.00	.00	.00	.00
	248	2.63	.00	.00	.00	.00	.00	.00	.00	.00	.00
	249	1.45	.00	.00	.00	.00	.00	.00	.00	.00	.00
	250	1.21	.00	.00	.00	.00	.00	.00	.00	.00	.00
	251	1.01	.00	.00	.00	.00	.00	.00	.00	.00	.00
	252	.89	.00	.00	.00	.00	.00	.00	.00	.00	.00
	253	.93	.00	.00	.00	.00	.00	.00	.00	.00	.00
	254	.99	.00	.00	.00	.00	.00	.00	.00	.00	.00
	255	1.05	.00	.00	.00	.00	.00	.00	.00	.00	.00
	256	1.11	.00	.00	.00	.00	.00	.00	.00	.00	.00
	257	1.19	.00	.00	.00	.00	.00	.00	.00	.00	.00
	258	1.27	.00	.00	.00	.00	.00	.00	.00	.00	.00
	259	1.37	.00	.00	.00	.00	.00	.00	.00	.00	.00
	260	1.47	.00	.00	.00	.00	.00	.00	.00	.00	.00
	261	1.58	.00	.00	.00	.00	.00	.00	.00	.00	.00
	262	1.69	.00	.00	.00	.00	.00	.00	.00	.00	.00
	263	1.81	.00	.00	.00	.00	.00	.00	.00	.00	.00
	264	1.92	.00	.00	.00	.00	.00	.00	.00	.00	.00
	265	2.04	.00	.00	.00	.00	.00	.00	.00	.00	.00
	266	2.00	.00	.00	.00	.00	.00	.00	.00	.00	.00
	267	2.44	.00	.00	.00	.00	.00	.00	.00	.00	.00
