Nr	Group	Position	Locus	LOD	# Iter.	mu_A	mu_H	mu_B	Variance	% Expl.	Additive	Cofactor
62	1	56.1		1.93	4	21.4208	21.8172	22.2136	2.30716	1.6	-0.39642
63	1	57.1		1.8	4	21.4461	21.8188	22.1915	2.32017	1.5	-0.372679
64	1	57.8	GD.97L	1.69	4	21.468	21.8198	22.1717	2.33094	1.3	-0.351868
65	1	58.8		1.73	4	21.4556	21.819	22.1825	2.32592	1.4	-0.36344
66	1	59.8		1.72	4	21.4532	21.8177	22.1822	2.32572	1.4	-0.364481
67	1	60.8		1.66	4	21.461	21.8159	22.1708	2.33043	1.3	-0.354932
68	1	61.8		1.56	4	21.4783	21.8137	22.1491	2.33956	1.2	-0.335407
69	1	61.9	EG.113L/115C	1.55	4	21.4805	21.8135	22.1465	2.34068	1.2	-0.332961
70	1	62.9		1.49	4	21.478	21.8125	22.1471	2.34274	1.2	-0.334528
71	1	63.9		1.39	4	21.4837	21.8119	22.1402	2.34826	1.1	-0.328222
72	1	64.9		1.26	4	21.4983	21.8118	22.1253	2.35716	1	-0.313521
73	1	65.9		1.1	4	21.5214	21.812	22.1026	2.36887	0.9	-0.290596
74	1	66.9		0.93	4	21.5516	21.8125	22.0733	2.3822	0.7	-0.260876
75	1	67	CD.89C	0.92	4	21.5549	21.8125	22.0701	2.38357	0.7	-0.257633
76	1	68		0.92	4	21.5486	21.8136	22.0786	2.38176	0.7	-0.264982
77	1	69		0.9	4	21.5477	21.8146	22.0816	2.38194	0.7	-0.26693
78	1	70		0.86	4	21.5525	21.8155	22.0785	2.38424	0.7	-0.263005
79	1	71		0.8	4	21.5629	21.8161	22.0694	2.38853	0.7	-0.253257
80	1	72		0.73	4	21.5782	21.8165	22.0548	2.39438	0.6	-0.238288
81	1	73		0.65	4	21.5974	21.8167	22.0359	2.40117	0.5	-0.219257
82	1	73.4	BF.206L-Col	0.61	4	21.6058	21.8167	22.0276	2.40398	0.5	-0.210856
83	1	74.4		0.52	4	21.619	21.8197	22.0203	2.40916	0.4	-0.200674
84	1	75.4		0.42	4	21.6379	21.822	22.0061	2.41564	0.3	-0.18411
85	1	76.4		0.31	4	21.6621	21.8234	21.9847	2.42288	0.3	-0.161302
86	1	77.4		0.22	4	21.6902	21.8237	21.9572	2.43001	0.2	-0.133517
87	1	78.4		0.14	4	21.7196	21.8228	21.926	2.4361	0.1	-0.103183
88	1	79.2	CH.200C	0.08	4	21.7423	21.8214	21.9004	2.43981	0.1	-0.0790338
89	1	80.2		0.07	4	21.7469	21.8209	21.8948	2.44069	0	-0.0739467
90	1	81.2		0.05	4	21.7538	21.82	21.8863	2.4417	0	-0.0662511
91	1	82.2		0.04	4	21.7626	21.8189	21.8752	2.44271	0	-0.0562831
92	1	83.2		0.02	4	21.7727	21.8175	21.8623	2.44361	0	-0.0448237
93	1	84.2		0.01	4	21.7831	21.8161	21.849	2.44428	0	-0.0329152
94	1	84.4	EC.88C	0.01	4	21.7852	21.8158	21.8463	2.44438	0	-0.0305715
95	1	85.4		0	4	21.8097	21.8123	21.8148	2.44488	0	-0.0025534
96	1	86.4		0.01	4	21.8373	21.807	21.7767	2.44367	0	0.0303076
97	1	87.4		0.04	4	21.863	21.8007	21.7384	2.44069	0	0.0623077
98	1	88.4		0.1	4	21.8825	21.7945	21.7066	2.4369	0.1	0.0879635
99	1	88.7	GD.160C	0.11	4	21.8869	21.7928	21.6988	2.43578	0.1	0.0940128
100	1	89.7		0.17	4	21.9074	21.7882	21.669	2.43105	0.2	0.119169
101	1	90.7		0.23	4	21.9278	21.7838	21.6398	2.42544	0.2	0.144032
102	1	91.7		0.3	4	21.9463	21.7802	21.6141	2.41957	0.3	0.166145
103	1	92.7		0.37	4	21.9612	21.7779	21.5945	2.41425	0.4	0.183312
104	1	93.7		0.44	4	21.9712	21.777	21.5828	2.41021	0.4	0.194199
105	1	94.4	HH.375L	0.48	4	21.9752	21.7773	21.5794	2.40837	0.4	0.197899
106	1	95.3	CH.215L	0.55	4	21.9915	21.7823	21.5732	2.40312	0.5	0.209162
107	1	96.3		0.42	4	21.9768	21.7869	21.597	2.41101	0.4	0.189896
108	1	97.3		0.3	4	21.9558	21.7919	21.6281	2.41969	0.3	0.163849
109	1	98.3		0.19	4	21.929	21.7971	21.6652	2.42824	0.2	0.131883
110	1	99.3		0.1	4	21.8981	21.8021	21.7061	2.4356	0.1	0.0960177
111	1	100.3		0.04	4	21.8656	21.8065	21.7473	2.44094	0	0.0591561
112	1	101.3		0.01	4	21.8342	21.8099	21.7857	2.44397	0	0.0242428
113	1	102.1	BF.116C	0	4	21.8112	21.812	21.8128	2.44487	0	-0.000823723
114	1	103.1		0	4	21.8155	21.8118	21.8081	2.44481	0	0.00372563
115	1	104.1		0	4	21.8202	21.8119	21.8037	2.44476	0	0.00825843
116	1	105	GH.157L-Col	0	4	21.8241	21.8123	21.8005	2.44474	0	0.0118141
117	1	106		0	4	21.8088	21.8117	21.8147	2.44484	0	-0.00293864
118	1	107		0	4	21.7896	21.81	21.8304	2.44448	0	-0.0204082
119	1	108		0.02	4	21.7672	21.8068	21.8465	2.44352	0	-0.0396715
120	1	109		0.04	4	21.7432	21.8024	21.8616	2.44198	0	-0.0591801
121	1	110		0.06	4	21.7199	21.7971	21.8742	2.44005	0.1	-0.0771555
122	1	111		0.09	4	21.6991	21.7912	21.8834	2.43804	0.1	-0.0921491
123	1	112		0.12	4	21.682	21.7854	21.8888	2.43625	0.1	-0.1034
124	1	112.2	CC.318C	0.13	4	21.6791	21.7843	21.8895	2.43593	0.1	-0.105185
125	1	113.2		0.21	4	21.6293	21.7699	21.9104	2.43005	0.2	-0.140533
126	1	114.2		0.31	4	21.5766	21.7528	21.929	2.42287	0.3	-0.176175
127	1	115.2		0.42	4	21.527	21.7348	21.9426	2.41538	0.3	-0.207811
128	1	116.2		0.53	4	21.4857	21.7176	21.9496	2.40881	0.4	-0.231922
129	1	116.2	CD.173L/175C-Col	0.53	4	21.4857	21.7176	21.9496	2.40881	0.4	-0.231922
130	1	117.2		0.44	4	21.5151	21.73	21.9448	2.41408	0.4	-0.214836
131	1	118.2		0.34	4	21.5521	21.7437	21.9352	2.42017	0.3	-0.191554
132	1	119.2		0.25	4	21.5948	21.7579	21.9211	2.42653	0.2	-0.163153
133	1	120.2		0.17	4	21.6399	21.7716	21.9034	2.43244	0.1	-0.131706
134	1	121.2		0.1	4	21.684	21.7839	21.8838	2.43731	0.1	-0.0998761
135	1	122.2		0.06	4	21.7239	21.794	21.8641	2.44086	0	-0.0701011
136	1	122.2	GH.127L-Col/ADH	0.06	4	21.7239	21.794	21.8641	2.44086	0	-0.0701011
137	1	123.2		0.04	4	21.7341	21.7966	21.8591	2.44174	0	-0.0624586
138	1	124.2		0.03	4	21.7474	21.7996	21.8519	2.44267	0	-0.0522238
139	1	125.2		0.02	4	21.7627	21.8029	21.8431	2.44353	0	-0.0402059
140	1	126.2		0.01	4	21.7784	21.806	21.8335	2.4442	0	-0.0275633
141	1	127.2		0	4	21.7933	21.8087	21.8242	2.44463	0	-0.0154526
142	1	127.5	HH.360L-Col	0	4	21.7974	21.8095	21.8215	2.44471	0	-0.0120611
143	2	0	AD.156C	0.03	4	21.8625	21.8133	21.7641	2.44199	0	0.0492376
144	2	1		0.03	4	21.861	21.8135	21.766	2.44237	0	0.0475035
145	2	2		0.02	4	21.858	21.8136	21.7692	2.44282	0	0.0444068
146	2	3		0.02	4	21.8536	21.8136	21.7737	2.44331	0	0.0399623
147	2	4		0.01	4	21.8479	21.8135	21.7792	2.44379	0	0.034386
148	2	5		0.01	4	21.8415	21.8134	21.7853	2.44421	0	0.0280714
149	2	6		0.01	4	21.8346	21.8131	21.7916	2.44454	0	0.0215043
150	2	7		0	4	21.828	21.8129	21.7977	2.44476	0	0.0151499
151	2	7.2	BF.325L	0	4	21.8267	21.8128	21.7989	2.44479	0	0.0139382
152	2	8.2		0	4	21.7998	21.8113	21.8227	2.44463	0	-0.0114535
153	2	9.2		0.02	4	21.7698	21.8099	21.8501	2.44297	0	-0.0401694
154	2	10.2		0.06	4	21.7389	21.8089	21.879	2.43963	0.1	-0.0700322
155	2	11.2		0.12	4	21.7101	21.8084	21.9067	2.4349	0.1	-0.0982643
156	2	12.2		0.19	4	21.6859	21.8083	21.9307	2.42949	0.2	-0.122421
157	2	13.2		0.26	4	21.6675	21.8086	21.9497	2.42421	0.2	-0.141089
158	2	13.9	GH.580L	0.32	4	21.6582	21.8089	21.9596	2.42092	0.3	-0.15069
159	2	14.9		0.5	4	21.6148	21.8082	22.0015	2.40692	0.4	-0.19339
160	2	15.9		0.7	4	21.5748	21.8076	22.0403	2.39089	0.6	-0.232748
161	2	16.9		0.92	4	21.5427	21.8075	22.0722	2.375	0.8	-0.264796
162	2	17.9		1.13	4	21.5202	21.8079	22.0956	2.36108	1	-0.287706
163	2	18.7	FD.81L	1.29	4	21.5093	21.8087	22.108	2.3521	1.1	-0.299372
164	2	19.7		1.2	4	21.5144	21.8117	22.109	2.35537	1.1	-0.2973
165	2	20.7		1.07	4	21.5303	21.8145	22.0987	2.36346	1	-0.284186
166	2	21.7		0.91	4	21.5566	21.8167	22.0769	2.37564	0.8	-0.260158
167	2	22.7		0.74	4	21.5909	21.8182	22.0454	2.39014	0.6	-0.227238
168	2	22.7	CH.284C	0.74	4	21.5909	21.8182	22.0454	2.39014	0.6	-0.227238
169	2	23.7		1.04	4	21.5412	21.822	22.1029	2.36615	0.9	-0.280831
